Iteration	Posterior	Likelihood	Prior	br_len_lambda	tree_length
9330	-6690.777	-6731.857	41.0798	25.96307	4.477521
9340	-6689.948	-6726.307	36.3589	22.56895	4.688681
9350	-6709.165	-6735.636	26.47022	21.03279	5.137164
9360	-6708.782	-6735.517	26.73499	23.81589	5.09198
9370	-6699.15	-6731.238	32.08826	18.886	4.802205
9380	-6693.493	-6726.216	32.7224	18.36982	4.737776
9390	-6699.67	-6732.513	32.84284	25.72762	4.800476
9400	-6703.235	-6736.437	33.20259	25.25059	4.796942
9410	-6699.086	-6728.689	29.60292	21.53204	4.991039
9420	-6698.883	-6730.113	31.23013	24.4625	4.892087
9430	-6703.774	-6731.043	27.26881	23.04878	5.084434
9440	-6696.771	-6730.72	33.94831	24.74123	4.776602
9450	-6696.781	-6737.608	40.82659	24.44251	4.499858
9460	-6690.755	-6725.3	34.54463	22.89401	4.769099
9470	-6701.234	-6725.411	24.1769	20.14098	5.244269
9480	-6687.768	-6722.126	34.35801	20.87476	4.75888
9490	-6705.703	-6732.554	26.85101	22.51724	5.110646
9500	-6692.007	-6726.793	34.78575	25.12495	4.736484
9510	-6694.211	-6731.553	37.34193	25.63165	4.627194
9520	-6700.532	-6730.158	29.62571	20.39208	4.978686
9530	-6712.202	-6742.019	29.81734	21.70451	4.981446
9540	-6701.975	-6736.614	34.6387	22.96775	4.764871
9550	-6697.448	-6728.48	31.0321	20.44273	4.910771
9560	-6697.258	-6731.852	34.59433	23.22777	4.765969
9570	-6708.039	-6734.99	26.95062	20.25566	5.108184
9580	-6705.991	-6737.957	31.96563	23.66894	4.874295
9590	-6698.812	-6731.746	32.93311	23.78272	4.832125
9600	-6698.025	-6732.496	34.47084	25.69278	4.737933
9610	-6716.531	-6755.639	39.10746	24.17965	4.571519
9620	-6708.696	-6738.315	29.61907	22.25446	4.989367
9630	-6705.396	-6735.31	29.91384	23.04032	4.969774
9640	-6717.863	-6748.453	30.58961	22.33116	4.945492
9650	-6693.767	-6726.815	33.04799	30.05727	4.658097
9660	-6703.639	-6735.304	31.66537	20.04321	4.869776
9670	-6723.902	-6756.171	32.26907	22.48092	4.870105
9680	-6692.031	-6724.914	32.88289	22.66508	4.842502
9690	-6711.295	-6737.187	25.89209	22.62624	5.151561
9700	-6703.374	-6737.801	34.42771	21.27746	4.763227
9710	-6689.973	-6721.783	31.81035	22.69155	4.889698
9720	-6691.274	-6725.73	34.45582	22.68918	4.773113
9730	-6682.321	-6712.831	30.51075	18.52212	4.866953
9740	-6708.512	-6734.571	26.05928	19.83599	5.146157
9750	-6703.026	-6729.949	26.92251	19.71296	5.100068
9760	-6693.445	-6726.589	33.14341	23.67446	4.824476
9770	-6696.618	-6736.563	39.94478	23.26679	4.535832
9780	-6699.159	-6731.328	32.16843	24.70493	4.849244
9790	-6704.431	-6733.349	28.91836	23.83596	4.999918
9800	-6711.505	-6742.632	31.12727	19.94676	4.89394
9810	-6722.676	-6745.833	23.15762	19.48009	5.287762
9820	-6707.955	-6741.107	33.15235	26.34307	4.773307
9830	-6692.107	-6730.302	38.19488	24.31111	4.608457
9840	-6686.08	-6725.477	39.39723	22.56074	4.553965
9850	-6697.903	-6722.321	24.41823	18.69472	5.202132
9860	-6699.696	-6726.335	26.63896	22.59318	5.119021
9870	-6706.38	-6733.295	26.91585	24.04997	5.078908
9880	-6711.488	-6738.453	26.96554	23.08059	5.097043
9890	-6715.794	-6738.986	23.19255	18.91526	5.274007
9900	-6689.148	-6717.723	28.57458	22.33035	5.035732
9910	-6693.836	-6723.817	29.98154	25.21382	4.925448
9920	-6685.8	-6718.703	32.90271	24.48924	4.823269
9930	-6694.152	-6731.34	37.18829	23.21363	4.654287
9940	-6696.275	-6728.702	32.4274	21.13157	4.855361
9950	-6698.66	-6725.776	27.11525	23.32827	5.08609
9960	-6699.38	-6735.548	36.16747	22.88349	4.698197
9970	-6707.852	-6744.672	36.8206	24.37197	4.66443
9980	-6708.469	-6739.266	30.79717	20.86797	4.929368
9990	-6686.067	-6723.817	37.74942	23.82525	4.629464
10000	-6693.031	-6727.667	34.63593	24.44586	4.753087
