Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_len_lambda	tree_length
1331	1	-6682.821	-6715.334	32.51222	26.41664	4.795618
1332	0	-6709.667	-6745.026	35.35925	19.64121	4.668908
1333	1	-6679.13	-6714.469	35.33955	22.77501	4.734303
1334	0	-6700.324	-6740.981	40.65609	24.66616	4.505884
1335	1	-6691.456	-6725.786	34.33023	26.4461	4.726072
1336	0	-6696.17	-6731.392	35.22185	26.46483	4.691917
1337	1	-6695.573	-6729.506	33.93337	21.2206	4.785573
1338	0	-6685.19	-6719.756	34.56596	21.54585	4.760726
1339	1	-6688.916	-6722.924	34.0081	22.3787	4.792542
1340	0	-6692.556	-6726.96	34.40357	21.91007	4.772129
1341	1	-6693.064	-6725.536	32.47157	19.28224	4.801214
1342	0	-6697.14	-6727.705	30.56545	19.93047	4.92166
1343	1	-6686.511	-6721.884	35.37328	23.61552	4.730665
1344	0	-6702.848	-6731.158	28.30976	19.42839	5.021723
1345	1	-6691.843	-6722.875	31.03199	24.25412	4.904148
1346	0	-6707.387	-6736.366	28.97896	24.52241	4.982718
1347	1	-6694.52	-6726.829	32.30877	30.16895	4.678508
1348	0	-6691.56	-6731.435	39.87546	24.5878	4.538007
1349	1	-6715.646	-6737.66	22.01412	21.54138	5.343352
1350	0	-6699.753	-6732.533	32.77948	19.77253	4.805127
1351	1	-6700.357	-6731.885	31.52828	23.70072	4.892342
1352	0	-6692.817	-6723.135	30.31851	19.54719	4.922464
1353	1	-6706.845	-6734.876	28.03158	22.85474	5.054125
1354	0	-6700.651	-6730.096	29.44418	19.23099	4.956326
1355	1	-6687.88	-6715.508	27.62803	23.01353	5.069404
1356	0	-6698.231	-6727.983	29.7524	19.85994	4.960617
1357	1	-6694.51	-6730.664	36.15382	21.81764	4.691076
1358	0	-6701.587	-6731.54	29.95233	21.42434	4.974378
1359	1	-6695.916	-6728.571	32.6548	25.90501	4.803466
1360	0	-6692.972	-6728.862	35.88938	21.21543	4.693292
1361	1	-6685.491	-6721.3	35.80942	26.19885	4.675586
1362	0	-6705.103	-6722.619	17.51608	15.21405	5.361506
1363	1	-6695.708	-6729.217	33.50925	22.1628	4.814258
1364	0	-6685.956	-6718.163	32.20735	27.08008	4.787991
1365	1	-6711.233	-6741.882	30.64913	23.59035	4.931075
1366	0	-6697.388	-6731.232	33.84352	23.77546	4.793918
1367	1	-6698.451	-6725.632	27.18155	20.41648	5.098831
1368	0	-6691.128	-6725.019	33.89094	20.6776	4.77689
1369	1	-6695.702	-6734.044	38.34257	22.75997	4.602341
1370	0	-6691.533	-6727.205	35.67141	27.20393	4.6569
1371	1	-6698.256	-6737.575	39.31922	23.42193	4.563234
1372	0	-6696.141	-6728.519	32.37866	20.2821	4.840905
1373	1	-6701.581	-6738.797	37.21614	25.29507	4.637348
1374	0	-6700.269	-6731.858	31.58979	25.22162	4.861484
1375	1	-6703.044	-6731.954	28.90967	23.78204	5.001312
1376	0	-6699.613	-6723.98	24.36656	22.03715	5.22857
1377	1	-6717.226	-6741.484	24.25838	20.68193	5.24274
1378	0	-6693.673	-6730.13	36.45628	23.49651	4.68525
1379	1	-6695.858	-6726.752	30.89428	26.03959	4.867702
1380	0	-6692.458	-6725.083	32.62426	20.9096	4.842545
1381	1	-6702.016	-6735.808	33.79192	23.89054	4.794861
1382	0	-6708.477	-6742.93	34.45217	21.40672	4.764086
1383	1	-6690.817	-6728.832	38.0151	22.40315	4.613743
1384	0	-6707.449	-6737.101	29.65138	23.19545	4.979205
1385	1	-6683.183	-6718.45	35.26702	22.49773	4.736815
1386	0	-6708.348	-6734.551	26.20359	19.73631	5.137002
1387	1	-6700.493	-6738.049	37.55527	22.51433	4.635242
1388	0	-6696.79	-6734.482	37.69225	20.32782	4.580689
1389	1	-6704.869	-6732.21	27.34074	24.01136	5.06214
1390	0	-6697.492	-6729.046	31.55416	25.73014	4.850501
1391	1	-6697.008	-6725.083	28.07465	21.03425	5.060889
1392	0	-6710.664	-6744.942	34.27797	21.45453	4.772894
1393	1	-6693.73	-6728.381	34.65108	21.37494	4.754307
1394	0	-6702.557	-6739.409	36.85178	24.1866	4.664752
1395	1	-6702.504	-6736.543	34.03898	24.20064	4.780868
1396	0	-6718.277	-6743.673	25.39614	24.93222	5.116348
1397	1	-6702.523	-6740.481	37.95871	23.54712	4.62127
1398	0	-6699.717	-6726.912	27.19495	19.19039	5.071996
1399	1	-6700.414	-6733.595	33.18151	23.22043	4.826844
1400	0	-6702.565	-6728.037	25.47187	19.49094	5.169201
1401	1	-6699.363	-6740.171	40.80806	27.20227	4.468111
1402	0	-6686.233	-6728.699	42.46647	24.81122	4.43211
1403	1	-6699.553	-6727.634	28.08131	19.95259	5.046766
1404	0	-6711.301	-6744.599	33.29773	22.23412	4.824015
1405	1	-6687.529	-6721.479	33.95033	23.43815	4.792341
1406	0	-6707.394	-6737.341	29.94695	25.07069	4.93043
1407	1	-6703.372	-6729.675	26.3031	24.70069	5.086781
1408	0	-6716.675	-6748.222	31.54716	21.94616	4.902582
1409	1	-6696.333	-6728.009	31.67666	26.36618	4.828675
1410	0	-6702.816	-6738.992	36.17643	22.65708	4.697157
1411	1	-6697.633	-6729.55	31.91658	23.03141	4.88292
1412	0	-6712.038	-6745.265	33.22651	21.8627	4.825554
1413	1	-6696.799	-6726.211	29.41178	20.1429	4.984398
1414	0	-6704.889	-6730.552	25.6629	19.5404	5.160491
1415	1	-6691.139	-6720.396	29.25616	20.40006	4.996943
1416	0	-6710.019	-6742.855	32.83646	23.24151	4.841543
1417	1	-6690.673	-6727.131	36.45794	23.54103	4.685027
1418	0	-6705.528	-6732.95	27.42231	25.20905	5.02709
1419	1	-6679.275	-6717.457	38.18164	22.67529	4.608796
1420	0	-6704.34	-6737.782	33.44227	23.41387	4.814215
1421	1	-6701.089	-6734.544	33.45514	22.77127	4.817052
1422	0	-6700.736	-6736.539	35.80262	22.75158	4.713919
1423	1	-6695.359	-6721.593	26.23409	20.08509	5.141361
1424	0	-6691.623	-6729.005	37.38219	23.75287	4.645167
1425	1	-6699.279	-6728.988	29.70885	23.76128	4.96807
1426	0	-6708.284	-6733.524	25.24033	21.14729	5.195435
1427	1	-6699.078	-6728.173	29.09535	21.32326	5.014034
1428	0	-6709.569	-6737.733	28.16395	19.80812	5.039405
1429	1	-6696.788	-6731.257	34.46899	25.39009	4.74413
1430	0	-6707.18	-6740.563	33.38283	24.6803	4.800511
1431	1	-6712.396	-6743.118	30.72236	22.79388	4.936886
1432	0	-6705.809	-6731.261	25.45139	20.93774	5.185608
1433	1	-6698.641	-6725.482	26.84147	19.81344	5.106276
1434	0	-6706.095	-6736.088	29.99287	22.49634	4.971255
1435	1	-6703.718	-6729.407	25.6893	24.42897	5.119545
1436	0	-6705.835	-6737.909	32.07438	21.84936	4.878196
1437	1	-6707.465	-6737.946	30.48164	21.23046	4.948313
1438	0	-6705.634	-6733.65	28.01611	23.94	5.035566
1439	1	-6710.728	-6732.865	22.1369	15.90506	5.144931
1440	0	-6705.998	-6736.02	30.02187	23.70042	4.955906
1441	1	-6708.072	-6737.924	29.85168	20.90061	4.975045
1442	0	-6717.323	-6746.789	29.46681	19.15927	4.952409
1443	1	-6714.978	-6741.872	26.89417	20.95622	5.116768
1444	0	-6706.465	-6742.255	35.78989	21.76476	4.707081
1445	1	-6718.842	-6744.682	25.84039	19.54283	5.151461
1446	0	-6700.205	-6729.524	29.319	22.49855	5.001192
1447	1	-6681.503	-6720.347	38.84412	24.04214	4.582957
1448	0	-6694.351	-6732.471	38.12011	25.81175	4.594018
1449	1	-6698.172	-6730.056	31.88458	24.8148	4.858533
1450	0	-6697.461	-6734.619	37.15842	23.05903	4.655382
1451	1	-6702.792	-6735.73	32.93819	20.65537	4.822488
1452	0	-6694.692	-6725.685	30.99308	21.96021	4.927842
1453	1	-6698.781	-6730.999	32.21834	23.00365	4.870011
1454	0	-6706.323	-6730.805	24.48202	20.7108	5.231966
1455	1	-6698.404	-6728.593	30.18923	22.04769	4.964332
1456	0	-6711.061	-6736.057	24.99572	19.23889	5.187843
1457	1	-6698.508	-6725.671	27.16254	23.53687	5.079971
1458	0	-6707.232	-6742.487	35.25477	26.20665	4.696583
1459	1	-6707.022	-6736.496	29.47355	21.17607	4.995454
1460	0	-6697.05	-6729.117	32.06694	26.523	4.809493
1461	1	-6707.083	-6736.961	29.87769	22.83479	4.973548
1462	0	-6713.294	-6739.434	26.14011	20.98488	5.1528
1463	1	-6692.4	-6730.025	37.62441	20.10748	4.575203
1464	0	-6701.049	-6730.836	29.78682	23.1206	4.974317
1465	1	-6680.315	-6718.759	38.44401	25.23837	4.589517
1466	0	-6699.199	-6732.518	33.31912	24.55524	4.805195
1467	1	-6692.829	-6727.682	34.85261	25.20056	4.732493
1468	0	-6691.244	-6725.761	34.51672	19.96259	4.724601
1469	1	-6699.982	-6729.647	29.66463	23.11612	4.979658
1470	0	-6696.549	-6726.464	29.9155	22.12687	4.97653
1471	1	-6710.403	-6739.781	29.37818	17.98419	4.896302
1472	0	-6690.535	-6728.67	38.13551	21.20376	4.587122
1473	1	-6704.627	-6736.604	31.97665	23.20685	4.878856
1474	0	-6694.447	-6732.985	38.53813	23.03971	4.595459
1475	1	-6703.132	-6731.502	28.37026	19.15546	5.009506
1476	0	-6710.604	-6737.19	26.58611	24.24064	5.087801
1477	1	-6702.199	-6735.69	33.49101	25.21478	4.78624
1478	0	-6706.26	-6735.75	29.49014	26.21091	4.916421
1479	1	-6697.635	-6735.5	37.86486	27.22923	4.575689
1480	0	-6702.453	-6739.936	37.48232	26.27693	4.610232
1481	1	-6705.362	-6736.977	31.6146	19.40073	4.850523
1482	0	-6696.588	-6725.451	28.86331	23.4569	5.00907
1483	1	-6710.195	-6739.54	29.34495	23.92839	4.980281
1484	0	-6689.522	-6721.567	32.04487	20.35857	4.859254
1485	1	-6703.309	-6730.996	27.68633	22.16768	5.076952
1486	0	-6689.459	-6724.313	34.85409	24.11497	4.748144
1487	1	-6699.914	-6729.325	29.41123	21.12535	4.99805
1488	0	-6696.422	-6735.835	39.41306	26.11624	4.53936
1489	1	-6695.04	-6726.762	31.72194	19.84779	4.86106
1490	0	-6697.762	-6730.71	32.94777	24.29294	4.824569
1491	1	-6709.114	-6731.75	22.63603	20.88466	5.320367
1492	0	-6696.078	-6728.514	32.43652	28.23062	4.743137
1493	1	-6700.865	-6731.582	30.71688	20.85206	4.932999
1494	0	-6687.056	-6722.993	35.93628	24.35596	4.700887
1495	1	-6714.594	-6741.9	27.30562	20.82013	5.096398
1496	0	-6693.181	-6722.756	29.5747	20.39353	4.981213
1497	1	-6705.086	-6738.243	33.15643	21.07311	4.819935
1498	0	-6698.641	-6728.79	30.14957	24.71125	4.93082
1499	1	-6689.556	-6725.429	35.87266	21.65492	4.701748
1500	0	-6705.426	-6728.957	23.53045	19.69609	5.271916
1501	1	-6700.436	-6733.688	33.25259	21.20582	4.817438
1502	0	-6695.281	-6733.079	37.79771	25.54327	4.610772
1503	1	-6707.142	-6739.035	31.89371	21.86641	4.88653
1504	0	-6702.631	-6730.587	27.95646	24.22304	5.031682
1505	1	-6689.738	-6730.553	40.81459	23.02268	4.496497
1506	0	-6693.392	-6739.221	45.82904	26.58072	4.290109
1507	1	-6690.523	-6724.722	34.19872	26.61453	4.726793
1508	0	-6702.214	-6740.068	37.85396	24.86337	4.617451
1509	1	-6700.266	-6732.141	31.87483	21.43474	4.884735
1510	0	-6702.575	-6738.106	35.53093	22.24653	4.723663
1511	1	-6706.751	-6738.464	31.71387	23.87806	4.882027
1512	0	-6695.179	-6729.546	34.36667	23.53354	4.773917
1513	1	-6685.237	-6719.686	34.44923	27.41599	4.695916
1514	0	-6702.581	-6729.963	27.38173	23.0733	5.079132
1515	1	-6699.85	-6731.015	31.16543	22.04337	4.920054
1516	0	-6688.696	-6726.739	38.04221	24.38406	4.614218
1517	1	-6700.976	-6735.315	34.3389	23.77973	4.773043
1518	0	-6687.175	-6727.737	40.56211	27.10517	4.479
1519	1	-6702.089	-6735.537	33.44755	23.75718	4.81077
1520	0	-6691.786	-6725.819	34.03296	20.69693	4.770482
1521	1	-6708.175	-6739.611	31.43648	22.40363	4.907389
1522	0	-6700.126	-6730.738	30.61224	25.38136	4.896251
1523	1	-6700.53	-6735.735	35.2046	19.37097	4.663998
1524	0	-6705.766	-6735.258	29.49155	21.58843	4.996329
1525	1	-6704.436	-6734.818	30.38114	19.87157	4.929286
1526	0	-6705.82	-6730.688	24.86731	22.43797	5.200056
1527	1	-6701.258	-6728.391	27.13308	20.12163	5.097191
1528	0	-6702.772	-6729.783	27.01009	18.68427	5.063053
1529	1	-6698.931	-6735.184	36.25232	25.71789	4.668134
1530	0	-6701.646	-6730.215	28.5689	17.32103	4.893031
1531	1	-6694.463	-6725.931	31.46745	21.04864	4.899776
1532	0	-6688.151	-6720.675	32.52407	22.83935	4.857633
1533	1	-6691.199	-6729.372	38.17301	24.47801	4.608148
1534	0	-6693.627	-6731.942	38.31519	22.8179	4.603937
1535	1	-6699.719	-6735.26	35.54131	22.59664	4.725005
1536	0	-6702.325	-6736.37	34.04509	19.63796	4.735682
1537	1	-6717.281	-6743.458	26.17612	20.86764	5.150809
1538	0	-6703.254	-6729.591	26.33745	21.93463	5.140068
1539	1	-6698.237	-6731.353	33.11568	22.4555	4.832449
1540	0	-6691.734	-6729.416	37.68208	26.8498	4.590928
1541	1	-6697.262	-6728.627	31.36494	23.55657	4.901172
1542	0	-6689.973	-6729.77	39.7967	23.34937	4.542571
1543	1	-6691.946	-6729.268	37.32161	23.44016	4.648502
1544	0	-6695.73	-6729.45	33.72016	23.84743	4.798342
1545	1	-6699.873	-6730.907	31.03381	22.39749	4.925384
1546	0	-6693.913	-6722.733	28.81971	24.24085	4.995653
1547	1	-6700.573	-6728.966	28.39281	19.84949	5.028833
1548	0	-6705.579	-6733.191	27.61163	20.35165	5.076919
1549	1	-6696.535	-6724.916	28.38076	17.83371	4.941992
1550	0	-6696.793	-6726.716	29.92303	23.67656	4.96047
1551	1	-6694.189	-6726.941	32.75269	21.80663	4.846897
1552	0	-6705.927	-6732.389	26.46208	22.88683	5.122262
1553	1	-6705.247	-6732.404	27.15672	23.45863	5.081789
1554	0	-6719.285	-6747.334	28.04847	21.83227	5.062523
1555	1	-6698.044	-6732.71	34.66637	21.64704	4.757358
1556	0	-6691.864	-6729.286	37.42194	21.08937	4.617939
1557	1	-6704.647	-6737.624	32.97756	23.27781	4.835195
1558	0	-6711.606	-6740.832	29.22529	23.91944	4.985455
1559	1	-6684.045	-6718.346	34.30104	22.88431	4.779757
1560	0	-6708.296	-6736.663	28.36742	24.81452	5.000277
1561	1	-6706.889	-6739.532	32.64272	20.57113	4.83497
1562	0	-6719.914	-6746.401	26.48712	23.09792	5.117453
1563	1	-6691.896	-6729.026	37.13	24.02948	4.654334
1564	0	-6687.507	-6720.931	33.42404	23.31094	4.81578
1565	1	-6694.107	-6728.779	34.67194	21.27287	4.751672
1566	0	-6696.924	-6730.979	34.05519	23.98678	4.782784
1567	1	-6696.501	-6733.754	37.25244	22.63419	4.649524
1568	0	-6714.569	-6736.904	22.33462	19.2484	5.326333
1569	1	-6702.552	-6732.772	30.21984	21.22845	4.960629
1570	0	-6691.21	-6718.707	27.49695	20.4854	5.084196
1571	1	-6702.299	-6726.214	23.9146	20.59908	5.259301
1572	0	-6682.036	-6712.801	30.76428	19.67895	4.904091
1573	1	-6697.711	-6726.43	28.71902	22.03349	5.031082
1574	0	-6692.103	-6728.652	36.54937	22.35335	4.678789
1575	1	-6694.385	-6734.091	39.70623	26.46071	4.522541
1576	0	-6694.959	-6725.479	30.52078	20.47204	4.936339
1577	1	-6705.189	-6735.314	30.12575	22.68825	4.963964
1578	0	-6712.446	-6744.26	31.81341	23.70236	4.880289
1579	1	-6703.584	-6734.585	31.00134	28.28392	4.792099
1580	0	-6691.32	-6728.121	36.80117	22.84551	4.670385
1581	1	-6694.091	-6723.539	29.44774	26.38801	4.912526
1582	0	-6705.791	-6737.31	31.519	22.93863	4.900926
1583	1	-6705.605	-6744.246	38.64087	21.30409	4.565895
1584	0	-6698.56	-6722.175	23.6154	26.78249	5.117597
1585	1	-6693.473	-6723.354	29.8811	22.87689	4.972976
1586	0	-6699.964	-6730.451	30.48708	20.90356	4.944681
1587	1	-6697.968	-6726.703	28.73497	24.95959	4.981716
1588	0	-6697.023	-6727.568	30.54501	20.60107	4.937455
1589	1	-6698.488	-6733.971	35.48287	19.2881	4.645352
1590	0	-6699.075	-6726.46	27.3847	19.60558	5.074041
1591	1	-6714.972	-6744.339	29.36718	23.35108	4.989217
1592	0	-6700.839	-6728.581	27.74258	24.99216	5.020568
1593	1	-6708.401	-6740.556	32.15417	23.05601	4.872423
1594	0	-6692.252	-6726.633	34.38067	18.80341	4.675923
1595	1	-6700.226	-6739.009	38.78274	26.28589	4.560586
1596	0	-6704.729	-6744.205	39.47573	23.59339	4.556918
1597	1	-6700.873	-6741.041	40.16746	22.7593	4.522154
1598	0	-6704.544	-6735.66	31.1162	22.56613	4.920993
1599	1	-6702.145	-6731.075	28.92998	20.63239	5.016253
1600	0	-6709.901	-6742.559	32.6581	21.61921	4.849908
1601	1	-6692.133	-6730.136	38.00316	22.03399	4.609724
1602	0	-6700.367	-6733.461	33.09406	24.88019	4.808579
1603	1	-6692.118	-6719.64	27.52178	24.85992	5.033105
1604	0	-6688.04	-6718.668	30.62799	21.00179	4.939134
1605	1	-6700.741	-6729.219	28.47797	25.5603	4.975132
1606	0	-6690.669	-6722.114	31.44517	19.72071	4.870902
1607	1	-6700.369	-6731.869	31.50073	21.0563	4.898293
1608	0	-6701.387	-6727.724	26.33631	21.4182	5.143178
1609	1	-6698.152	-6728.789	30.63698	18.55652	4.862056
1610	0	-6707.656	-6734.622	26.96641	20.8605	5.112902
1611	1	-6708.836	-6743.569	34.73302	25.15269	4.738094
1612	0	-6702.125	-6732.034	29.90862	23.44077	4.964745
1613	1	-6703.556	-6735.168	31.61182	25.97331	4.84192
1614	0	-6710.034	-6735.083	25.04934	24.86551	5.132383
1615	1	-6691.145	-6729.134	37.98943	19.09491	4.503534
1616	0	-6697.988	-6731.463	33.47454	20.33483	4.788371
1617	1	-6696.393	-6729.557	33.16355	26.9296	4.756974
1618	0	-6697.451	-6725.287	27.8361	17.78158	4.969094
1619	1	-6698.908	-6730.926	32.01773	22.5887	4.880966
1620	0	-6687.005	-6729.722	42.71655	25.6238	4.417571
1621	1	-6718.267	-6742.61	24.34335	18.68122	5.205674
1622	0	-6692.381	-6731.14	38.75864	22.20944	4.578065
1623	1	-6677.34	-6716.016	38.67613	24.34254	4.588476
1624	0	-6681.001	-6720.909	39.90757	22.92767	4.535138
1625	1	-6700.974	-6728.182	27.20855	20.79148	5.100881
1626	0	-6703.008	-6737.873	34.86486	22.92478	4.755081
1627	1	-6688.889	-6719.115	30.22669	21.6769	4.962526
1628	0	-6691.011	-6723.049	32.03838	20.90596	4.870507
1629	1	-6693.794	-6722.941	29.14653	21.21528	5.011119
1630	0	-6678.883	-6713.579	34.69667	21.2589	4.75027
1631	1	-6705.791	-6737.895	32.10428	22.11174	4.877589
1632	0	-6696.926	-6728.255	31.32824	20.6862	4.900977
1633	1	-6697.384	-6727.549	30.16445	22.71064	4.962077
1634	0	-6701.172	-6733.105	31.93341	24.14233	4.868821
1635	1	-6696.532	-6729.694	33.16207	23.49203	4.825491
1636	0	-6690.309	-6723.87	33.56066	22.32797	4.81244
1637	1	-6686.847	-6725.487	38.64012	22.95812	4.590597
1638	0	-6700.108	-6735.649	35.54091	21.51469	4.714995
1639	1	-6709.725	-6732.296	22.57072	26.79634	5.156015
1640	0	-6691.953	-6729.86	37.90649	24.23353	4.620847
1641	1	-6704.599	-6735.641	31.04202	23.4175	4.916684
1642	0	-6685.92	-6723.02	37.09933	22.80762	4.657179
1643	1	-6722.425	-6753.716	31.29054	19.40987	4.867583
1644	0	-6680.162	-6719.608	39.44597	24.51941	4.555902
1645	1	-6693.268	-6731.852	38.58339	26.4336	4.56548
1646	0	-6698.146	-6735.779	37.6332	22.56538	4.632191
1647	1	-6707.698	-6744.97	37.27167	21.92822	4.641486
1648	0	-6696.56	-6736.943	40.38274	23.26696	4.517009
1649	1	-6691.089	-6728.55	37.46107	23.2762	4.642586
1650	0	-6703.096	-6734.568	31.47186	21.23338	4.901702
1651	1	-6718.858	-6737.015	18.15634	17.72394	5.511344
1652	0	-6698.048	-6734.848	36.80015	27.23142	4.614738
1653	1	-6705.624	-6733.239	27.61469	21.18736	5.083262
1654	0	-6706.947	-6741.458	34.51105	18.654	4.659661
1655	1	-6705.499	-6738.073	32.57354	23.54429	4.849997
1656	0	-6701.842	-6742.834	40.99142	25.69209	4.48415
1657	1	-6705.945	-6740.976	35.03056	24.84541	4.731286
1658	0	-6689.591	-6722.958	33.36728	23.32497	4.818112
1659	1	-6709.169	-6739.351	30.18266	20.9521	4.959801
1660	0	-6700.079	-6727.192	27.11287	20.85793	5.105868
1661	1	-6689.12	-6722.291	33.17106	24.27761	4.815606
1662	0	-6700.654	-6740.2	39.54646	22.39953	4.54534
1663	1	-6697.307	-6731.328	34.02083	25.47333	4.760086
1664	0	-6725.253	-6755.984	30.73063	19.81941	4.910166
1665	1	-6699.33	-6733.941	34.61048	25.08933	4.744089
1666	0	-6699.241	-6733.363	34.12192	25.4028	4.757545
1667	1	-6709.855	-6746.007	36.15199	23.28962	4.698801
1668	0	-6709.637	-6740.218	30.58022	26.34397	4.87092
1669	1	-6699.913	-6729.457	29.54349	18.01719	4.88929
1670	0	-6704.414	-6733.701	29.28714	19.56664	4.975826
1671	1	-6697.651	-6726.649	28.99836	20.77117	5.01458
1672	0	-6698.64	-6730.347	31.70699	22.84293	4.893385
1673	1	-6709.787	-6736.746	26.95936	25.01621	5.051203
1674	0	-6699.815	-6733.447	33.63182	22.511	4.809505
1675	1	-6713.977	-6740.089	26.11192	19.27284	5.130774
1676	0	-6690.926	-6722.771	31.84472	21.32004	4.885064
1677	1	-6697.531	-6729.782	32.25054	24.10552	4.856253
1678	0	-6704.837	-6736.129	31.29142	21.98084	4.914283
1679	1	-6702.977	-6734.586	31.60946	18.79312	4.82276
1680	0	-6699.359	-6732.931	33.57111	22.97038	4.811342
1681	1	-6691.608	-6727.163	35.55538	27.31039	4.658376
1682	0	-6692.144	-6720.861	28.71671	23.84529	5.008195
1683	1	-6699.772	-6734.099	34.32753	21.09503	4.764773
1684	0	-6688.514	-6718.189	29.67528	24.19647	4.961266
1685	1	-6714.386	-6742.658	28.27175	22.50838	5.04764
1686	0	-6693.525	-6727.694	34.16926	19.99052	4.743005
1687	1	-6699.899	-6732.474	32.57516	22.92918	4.854936
1688	0	-6692.121	-6724.187	32.06558	20.87811	4.868753
1689	1	-6702.109	-6738.132	36.02314	29.10977	4.589682
1690	0	-6686.064	-6721.377	35.31303	23.32969	4.734675
1691	1	-6690.006	-6728.456	38.45024	26.06474	4.577105
1692	0	-6700.113	-6729.256	29.14274	21.58936	5.012487
1693	1	-6690.689	-6731.59	40.90126	21.86258	4.474509
1694	0	-6694.866	-6727.737	32.87094	24.27636	4.827987
1695	1	-6709.113	-6739.351	30.23804	21.90693	4.962249
1696	0	-6699.612	-6733.026	33.41411	20.86133	4.803832
1697	1	-6706.994	-6733.586	26.59173	19.27984	5.10608
1698	0	-6701.597	-6730.495	28.89838	22.49144	5.019949
1699	1	-6689.976	-6726.388	36.41176	25.71097	4.66206
1700	0	-6694.364	-6731.175	36.8109	21.60824	4.657632
1701	1	-6688.351	-6717.167	28.81611	27.8582	4.885311
1702	0	-6698.77	-6728.359	29.58838	21.05825	4.98913
1703	1	-6692.449	-6719.561	27.11223	17.14568	4.963016
1704	0	-6705.653	-6732.582	26.92922	21.35644	5.115588
1705	1	-6706.484	-6735.086	28.6016	21.90445	5.036958
1706	0	-6684.964	-6720.078	35.11388	23.91901	4.739274
1707	1	-6690.594	-6725.037	34.44374	21.59771	4.767052
1708	0	-6694.929	-6733.766	38.83734	22.2858	4.575566
1709	1	-6716.875	-6737.731	20.85588	18.65	5.391585
1710	0	-6697.777	-6729.969	32.19166	24.82739	4.845908
1711	1	-6708.706	-6732.085	23.3792	19.03686	5.267274
1712	0	-6697.824	-6728.021	30.19731	19.08769	4.911302
1713	1	-6701.866	-6729.857	27.991	19.77979	5.047477
1714	0	-6704.013	-6737.369	33.35625	25.0904	4.794058
1715	1	-6709.552	-6735.059	25.50657	18.97009	5.153445
1716	0	-6695.183	-6728.61	33.42722	22.89782	4.817894
1717	1	-6702.881	-6732.879	29.9986	22.58186	4.970404
1718	0	-6709.471	-6739.178	29.70674	22.20448	4.985657
1719	1	-6684.943	-6716.866	31.92247	18.83965	4.808572
1720	0	-6701.562	-6729.725	28.16271	19.30698	5.025486
1721	1	-6694.068	-6728.362	34.2938	19.33545	4.709313
1722	0	-6706.188	-6734.001	27.81289	22.13644	5.071484
1723	1	-6713.266	-6745.126	31.85972	21.73265	4.887497
1724	0	-6686.967	-6719.359	32.39161	24.22855	4.848499
1725	1	-6691.702	-6723.142	31.44011	21.20986	4.902952
1726	0	-6686.822	-6721.333	34.5115	24.99751	4.749635
1727	1	-6696.475	-6727.89	31.41528	19.33584	4.858201
1728	0	-6705.139	-6734.259	29.11982	19.46795	4.981309
1729	1	-6698.807	-6730.353	31.54588	21.22828	4.898162
1730	0	-6699.844	-6733.683	33.83877	22.9032	4.799905
1731	1	-6714.302	-6745.404	31.10293	23.37927	4.914549
1732	0	-6691.648	-6719.741	28.09315	22.46184	5.056052
1733	1	-6691.173	-6722.991	31.81826	21.812	4.889771
1734	0	-6708.967	-6736.396	27.42979	20.59325	5.088597
1735	1	-6691.951	-6721.136	29.18545	23.637	4.992316
1736	0	-6704.362	-6738.513	34.15159	22.42232	4.786244
1737	1	-6693.956	-6725.241	31.28527	24.59871	4.887156
1738	0	-6703.248	-6734.509	31.26072	23.65135	4.904321
1739	1	-6713.536	-6743.857	30.32055	21.89209	4.958482
1740	0	-6693.904	-6728.297	34.39288	22.79247	4.775857
1741	1	-6698.655	-6734.233	35.57745	22.80767	4.723906
1742	0	-6704.488	-6735.622	31.13377	18.60887	4.838226
1743	1	-6699.818	-6735.716	35.89805	21.08181	4.690029
1744	0	-6705.287	-6735.899	30.61172	19.99701	4.921139
1745	1	-6700.781	-6735.997	35.21613	22.50588	4.739107
1746	0	-6698.912	-6731.184	32.2718	23.42271	4.864116
1747	1	-6697.506	-6729.768	32.26137	19.90993	4.835912
1748	0	-6710.512	-6738.905	28.39316	23.79863	5.022701
1749	1	-6697.436	-6729.464	32.02783	21.63077	4.87914
1750	0	-6690.488	-6721.238	30.75002	26.69111	4.85403
1751	1	-6706.745	-6732.565	25.81986	20.7285	5.167443
1752	0	-6704.394	-6729.946	25.55223	16.86804	5.031114
1753	1	-6709.68	-6741.218	31.5382	21.96313	4.903024
1754	0	-6721.055	-6749.161	28.10602	21.81244	5.059961
1755	1	-6710.291	-6743.825	33.53423	23.13243	4.812172
1756	0	-6719.639	-6749.63	29.99062	20.18993	4.956704
1757	1	-6697.454	-6736.648	39.19477	22.90152	4.566039
1758	0	-6702.485	-6728.309	25.82496	19.63119	5.154127
1759	1	-6681.982	-6720.613	38.63118	26.01593	4.570972
1760	0	-6694.061	-6725.657	31.59673	20.87305	4.891132
1761	1	-6700.871	-6733.685	32.81446	21.26104	4.838836
1762	0	-6698.753	-6743.16	44.40705	25.51003	4.352185
1763	1	-6701.858	-6737.977	36.11856	23.90457	4.697375
1764	0	-6699.725	-6735.698	35.97282	22.5852	4.70586
1765	1	-6688.675	-6725.666	36.99154	25.86337	4.636814
1766	0	-6712.318	-6742.725	30.40721	26.83717	4.862276
