Iteration	Posterior	Likelihood	Prior	br_len_lambda	tree_length
9330	-4094.542	-4114.535	19.9933	18.28106	5.170493
9340	-4098.35	-4108.985	10.63515	24.1235	5.556781
9350	-4076.19	-4092.568	16.37771	20.10064	5.397634
9360	-4102.642	-4117.8	15.15761	19.46679	5.456578
9370	-4095.904	-4113.982	18.07792	18.38346	5.279103
9380	-4083.522	-4106.324	22.80149	21.93786	5.086545
9390	-4100.117	-4118.138	18.02158	20.84574	5.316001
9400	-4098.467	-4109.309	10.84251	22.81387	5.601688
9410	-4125.638	-4132.941	7.302982	18.67406	5.865746
9420	-4110.227	-4125.272	15.04429	21.51315	5.448805
9430	-4108.876	-4117.552	8.676455	16.40562	5.728691
9440	-4118.3	-4120.342	2.042008	17.78422	6.154847
9450	-4085.116	-4105.226	20.11077	24.51004	5.15268
9460	-4101.109	-4113.837	12.72718	23.01501	5.512193
9470	-4089.822	-4105.572	15.75016	17.8494	5.386812
9480	-4099.71	-4117.47	17.75968	18.57647	5.302839
9490	-4091.785	-4105.801	14.01534	19.31705	5.514388
9500	-4102.101	-4111.499	9.398423	17.75626	5.740541
9510	-4105.37	-4120.783	15.41263	22.32196	5.414457
9520	-4091.575	-4106.512	14.93705	21.03815	5.461519
9530	-4091.357	-4106.983	15.62668	20.95632	5.429703
9540	-4080.966	-4103.922	22.95614	22.76139	5.07143
9550	-4080.209	-4099.497	19.28842	18.1071	5.201348
9560	-4089.761	-4105.491	15.72942	18.90759	5.419439
9570	-4078.04	-4099.93	21.8905	22.54924	5.121357
9580	-4095.968	-4116.215	20.24698	21.17143	5.208778
9590	-4091.995	-4108.226	16.231	21.78351	5.389003
9600	-4099.43	-4120.187	20.75615	24.65552	5.122043
9610	-4093.728	-4111.131	17.40268	20.94387	5.345046
9620	-4101.819	-4113.329	11.51063	21.81207	5.604884
9630	-4099.655	-4108.999	9.344612	17.81007	5.744812
9640	-4100.331	-4109.054	8.723338	23.57132	5.661739
9650	-4104.257	-4116.861	12.60388	19.21145	5.587025
9660	-4091.029	-4105.67	14.6409	20.48817	5.481848
9670	-4108.53	-4116.68	8.149396	20.56479	5.796851
9680	-4101.974	-4106.731	4.757215	16.18574	5.957169
9690	-4103.367	-4112.498	9.131518	19.43199	5.766415
9700	-4101.092	-4113.535	12.44283	22.15429	5.552542
9710	-4102.285	-4109.344	7.058993	17.95911	5.87518
9720	-4112.216	-4129.504	17.28725	22.25766	5.331808
9730	-4102.878	-4114.361	11.48359	19.08942	5.644985
9740	-4084.558	-4097.714	13.15631	19.47959	5.559412
9750	-4107.427	-4119.078	11.65058	24.99681	5.475795
9760	-4121.216	-4126.563	5.346723	16.22593	5.922858
9770	-4102.126	-4110.865	8.738398	17.3748	5.767709
9780	-4116.467	-4121.457	4.990076	19.65257	5.975082
9790	-4108.06	-4111.498	3.43791	18.90528	6.069558
9800	-4098.768	-4105.013	6.245307	15.62213	5.827686
9810	-4094.279	-4103.947	9.668127	20.10217	5.73141
9820	-4109.309	-4114.344	5.034842	28.03286	5.559155
9830	-4092.979	-4104.987	12.0088	17.40435	5.580703
9840	-4098.403	-4110.302	11.89947	21.33005	5.599449
9850	-4098.115	-4106.469	8.353998	18.78238	5.809604
9860	-4103.594	-4114.763	11.16888	18.78973	5.659797
9870	-4106.819	-4116.092	9.272872	17.37642	5.737001
9880	-4102.769	-4114.256	11.48724	21.64459	5.61064
9890	-4093.695	-4106.578	12.88298	19.46872	5.573427
9900	-4096.772	-4103.845	7.073403	21.17463	5.830907
9910	-4101.346	-4109.912	8.5665	20.38932	5.780512
9920	-4113.739	-4118.166	4.427146	15.43621	5.930428
9930	-4115.677	-4120.858	5.180623	17.0584	5.965221
9940	-4095.849	-4108.783	12.93393	23.2947	5.493329
9950	-4099.286	-4106.756	7.469706	18.05029	5.853441
9960	-4099.06	-4108.735	9.675095	18.41295	5.736519
9970	-4082.912	-4100.193	17.28091	18.70793	5.332357
9980	-4090.384	-4106.764	16.37962	21.10058	5.39227
9990	-4104.873	-4112.996	8.123051	20.08973	5.80851
10000	-4106.898	-4123.167	16.26901	19.32406	5.397812
