Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1501	1	-4028.801	-4050.539	21.7386	0.9106361	23.89988	0.118797	0.448139	0.983456	2.44961	4.817368
1502	0	-4042.72	-4057.615	14.89454	1.292925	23.68157	0.191491	0.55002	1.03553	2.22296	5.108838
1503	1	-4039.142	-4057.656	18.51366	1.396613	20.84096	0.208901	0.570391	1.04373	2.17698	4.965968
1504	0	-4053.899	-4058.658	4.759171	1.223157	16.32556	0.179224	0.534895	1.02898	2.2569	5.547119
1505	1	-4029.648	-4058.84	29.19199	1.010265	25.58716	0.138997	0.479816	1.00168	2.37951	4.496483
1506	0	-4043.234	-4054.245	11.01176	1.044978	21.56355	0.14584	0.489866	1.00707	2.35722	5.319366
1507	1	-4038.949	-4051.249	12.30035	0.8116176	25.03973	0.0980284	0.41177	0.960123	2.53008	5.176155
1508	0	-4041.549	-4055.832	14.28338	1.195296	22.63712	0.1742	0.528497	1.02609	2.27122	5.15562
1509	1	-4061.875	-4060.197	-1.677889	1.158096	16.18168	0.167377	0.519609	1.02195	2.29107	5.934202
1510	0	-4034.801	-4056.557	21.75639	1.114896	21.91825	0.159292	0.508757	1.0167	2.31525	4.823947
1511	1	-4049.373	-4049.757	0.3832923	1.482352	18.63092	0.222583	0.585592	1.04937	2.14246	5.872006
1512	0	-4047.83	-4055.355	7.524888	1.169174	17.63663	0.169422	0.522299	1.02322	2.28506	5.457999
1513	1	-4032.784	-4043.908	11.12333	1.10059	21.66174	0.156576	0.50503	1.01485	2.32354	5.312897
1514	0	-4045.426	-4052.366	6.940274	1.596288	17.19859	0.239821	0.603837	1.05561	2.10073	5.47085
1515	1	-4061.979	-4065.026	3.047228	1.037823	19.79937	0.144438	0.487833	1.00599	2.36173	5.726281
1516	0	-4037.059	-4049.955	12.89573	1.303951	20.10594	0.193388	0.5523	1.03649	2.21783	5.232444
1517	1	-4043.722	-4055.107	11.38508	0.9155026	24.77046	0.119801	0.449793	0.984455	2.44595	5.222224
1518	0	-4068.892	-4069.898	1.00621	1.70201	16.70886	0.254911	0.619058	1.06037	2.06566	5.796837
1519	1	-4053.595	-4071.203	17.6076	0.9936937	18.22316	0.135694	0.474848	0.998947	2.39051	4.925464
1520	0	-4061.711	-4059.081	-2.630701	1.141038	19.57662	0.164205	0.515395	1.01994	2.30046	6.018442
1521	1	-4039.454	-4053.69	14.23554	1.377628	20.48644	0.205785	0.566834	1.04235	2.18503	5.169557
1522	0	-4066.261	-4066.796	0.5345353	1.5562	17.32471	0.233875	0.597651	1.05356	2.11492	5.846969
1523	1	-4040.183	-4050.821	10.63811	1.27052	21.92248	0.1876	0.545297	1.03353	2.23357	5.331136
1524	0	-4064.255	-4060.75	-3.505417	1.615293	15.55652	0.242596	0.606686	1.05653	2.09419	6.011996
1525	1	-4041.072	-4051.155	10.08231	0.9268455	21.00779	0.122136	0.453602	0.986736	2.43753	5.369174
1526	0	-4060.221	-4060.654	0.4334567	1.267145	21.11745	0.18701	0.544574	1.03322	2.2352	5.825027
1527	1	-4043.274	-4053.071	9.796958	1.326483	20.6112	0.197231	0.556873	1.03837	2.20753	5.385689
1528	0	-4059.167	-4057.779	-1.388275	1.368709	17.40577	0.20431	0.565137	1.04168	2.18887	5.959582
1529	1	-4024.303	-4049.893	25.58954	0.9760305	23.97167	0.132147	0.469427	0.995912	2.40251	4.655835
1530	0	-4074.806	-4070.326	-4.479525	1.03072	22.59425	0.143042	0.485795	1.00491	2.36625	5.986729
1531	1	-4033.013	-4056.595	23.58211	1.08376	21.52272	0.153357	0.500557	1.0126	2.33348	4.735836
1532	0	-4061.86	-4060.031	-1.828487	1.198344	21.30528	0.174753	0.529208	1.02641	2.26963	5.925045
1533	1	-4033.722	-4053.747	20.02559	1.095718	26.97694	0.155647	0.503745	1.01421	2.3264	4.81587
1534	0	-4056.854	-4063.273	6.419552	1.27371	19.27325	0.188157	0.545977	1.03382	2.23205	5.555179
1535	1	-4035.213	-4053.971	18.75818	0.7316769	22.12104	0.0809632	0.378101	0.936064	2.60487	4.960472
1536	0	-4043.158	-4054.274	11.11583	1.02536	17.7813	0.141986	0.484244	1.00408	2.36969	5.26193
1537	1	-4029.053	-4045.656	16.60338	1.250994	22.42455	0.184173	0.541079	1.03171	2.24304	5.055387
1538	0	-4073.528	-4066.703	-6.825709	1.444717	17.47048	0.216655	0.579088	1.047	2.15725	6.272005
1539	1	-4026.17	-4042.658	16.48849	1.210141	22.65041	0.176886	0.531933	1.02765	2.26353	5.058052
1540	0	-4038.547	-4052.871	14.32408	0.810617	23.14009	0.0978159	0.411374	0.959854	2.53096	5.144765
1541	1	-4052.994	-4061.837	8.843038	1.507047	24.03122	0.226409	0.589725	1.05083	2.13303	5.352333
1542	0	-4050.834	-4057.379	6.545512	1.138486	18.46253	0.163729	0.514756	1.01963	2.30189	5.538048
1543	1	-4057.699	-4059.204	1.504865	1.882467	16.34887	0.278829	0.641904	1.06675	2.01252	5.747841
1544	0	-4051.302	-4058.198	6.895973	1.301425	19.81435	0.192954	0.551781	1.03627	2.219	5.531874
1545	1	-4056.717	-4060.777	4.059762	1.384605	20.68718	0.206933	0.56815	1.04286	2.18206	5.662604
1546	0	-4048.005	-4068.389	20.38342	1.042595	22.60771	0.145374	0.489191	1.00671	2.35872	4.886267
1547	1	-4055.209	-4055.779	0.5696598	0.9348504	23.23499	0.123778	0.456254	0.988306	2.43166	5.73481
1548	0	-4068.097	-4073.32	5.223547	1.046859	20.78476	0.146208	0.490397	1.00735	2.35605	5.604672
1549	1	-4046.337	-4052.65	6.313611	1.570483	20.1299	0.236008	0.599883	1.05431	2.1098	5.559646
1550	0	-4058.738	-4065.03	6.291563	1.132239	17.41218	0.162559	0.513185	1.01887	2.30539	5.518643
1551	1	-4080.551	-4076.263	-4.288079	1.318283	15.68721	0.195838	0.555222	1.03769	2.21125	6.070398
1552	0	-4047.991	-4063.806	15.81471	0.9009648	24.65541	0.116795	0.444818	0.981435	2.45695	5.046527
1553	1	-4068.874	-4072.101	3.22769	0.8355908	18.20772	0.103106	0.421078	0.966349	2.50947	5.714319
1554	0	-4040.972	-4053.501	12.52853	0.936069	18.97418	0.124028	0.456655	0.988543	2.43077	5.230791
1555	1	-4055.704	-4059.35	3.646019	1.362199	16.67211	0.203229	0.563888	1.04119	2.19169	5.636795
1556	0	-4039.873	-4059.541	19.6679	1.09169	25.20784	0.154877	0.502677	1.01367	2.32877	4.878024
1557	1	-4064.755	-4062.087	-2.668457	0.9801021	16.15939	0.132967	0.470688	0.996623	2.39972	5.994325
1558	0	-4031.558	-4059.172	27.61382	1.048345	19.8591	0.146498	0.490816	1.00757	2.35512	4.488552
1559	1	-4056.588	-4055.956	-0.6324532	0.9254306	19.39391	0.121846	0.453131	0.986455	2.43857	5.919356
1560	0	-4037.681	-4057.975	20.29427	1.184438	26.49986	0.172222	0.525945	1.02491	2.27692	4.819947
1561	1	-4044.649	-4054.057	9.407933	1.224573	21.25942	0.179478	0.535215	1.02912	2.25619	5.398265
1562	0	-4027.412	-4042.628	15.2161	0.8863653	23.64442	0.113761	0.439714	0.978286	2.46824	5.096077
1563	1	-4045.05	-4055.71	10.66019	1.142696	19.41146	0.164515	0.515808	1.02014	2.29954	5.337337
1564	0	-4043.934	-4058.809	14.87561	0.8260612	20.39087	0.101091	0.417419	0.963922	2.51757	5.137421
1565	1	-4062.164	-4068.523	6.359243	1.089352	20.78818	0.154429	0.502054	1.01336	2.33016	5.54998
1566	0	-4037.578	-4049.12	11.54224	1.380313	19.83457	0.206227	0.567341	1.04254	2.18389	5.297591
1567	1	-4062.723	-4068.097	5.373827	1.28065	19.67191	0.189365	0.547447	1.03445	2.22874	5.609311
1568	0	-4041.559	-4049.183	7.624395	0.9570498	16.95419	0.128306	0.46345	0.992502	2.41574	5.416854
1569	1	-4046.317	-4053.59	7.272757	1.001973	20.35925	0.137347	0.477344	1.00033	2.38498	5.510532
1570	0	-4049.168	-4062.562	13.39371	0.7825905	20.07672	0.0918491	0.400029	0.952012	2.55611	5.207361
1571	1	-4034.716	-4045.652	10.93622	0.9031395	18.83773	0.117246	0.445569	0.981894	2.45529	5.311363
1572	0	-4028.309	-4052.52	24.21064	0.661955	22.88682	0.0660879	0.345012	0.909911	2.67899	4.717598
1573	1	-4043.072	-4054.786	11.71431	1.112001	20.3198	0.158744	0.508009	1.01633	2.31691	5.29225
1574	0	-4022.816	-4044.75	21.93381	0.8462406	27.39199	0.105353	0.425105	0.968988	2.50055	4.733191
1575	1	-4027.942	-4051.715	23.77368	0.6967186	25.68397	0.0734875	0.361978	0.923646	2.64089	4.706356
1576	0	-4028.428	-4048.379	19.95022	0.84875	22.81971	0.105882	0.426045	0.969599	2.49847	4.904218
1577	1	-4025.899	-4040.211	14.31221	1.120938	21.07055	0.160433	0.510311	1.01747	2.31179	5.167834
1578	0	-4021.441	-4044.995	23.55361	0.9098252	25.50769	0.118629	0.447862	0.983289	2.45022	4.718381
1579	1	-4045.361	-4053.57	8.208982	1.09683	19.10341	0.155859	0.504039	1.01436	2.32574	5.460318
1580	0	-4009.7	-4041.234	31.53407	0.748589	22.86556	0.0845826	0.385582	0.941624	2.58821	4.397295
1581	1	-4057.089	-4070.03	12.94186	0.987391	19.94727	0.134431	0.472929	0.997879	2.39476	5.228461
1582	0	-4024.071	-4050.879	26.80784	0.8136085	24.26622	0.0984511	0.412556	0.960655	2.52834	4.603558
1583	1	-4071.863	-4078.186	6.322336	1.350697	18.99848	0.20131	0.561659	1.0403	2.19673	5.558125
1584	0	-4039.874	-4059.786	19.91199	1.317264	19.92527	0.195664	0.555016	1.03761	2.21171	4.878383
1585	1	-4042.323	-4041.591	-0.7319691	1.251551	18.65849	0.184271	0.5412	1.03176	2.24277	5.931762
1586	0	-4028.521	-4046.214	17.6929	1.118985	22.05617	0.160065	0.50981	1.01722	2.3129	5.008902
1587	1	-4041.48	-4050.889	9.408903	1.234603	19.75309	0.181268	0.537463	1.03012	2.25115	5.404719
1588	0	-4051.956	-4053.135	1.178308	1.768851	16.51552	0.26403	0.627944	1.06296	2.04506	5.776987
1589	1	-4045.771	-4060.152	14.38032	1.156191	20.78001	0.167024	0.519143	1.02173	2.29211	5.164103
1590	0	-4064.757	-4063.172	-1.584843	1.073659	15.68827	0.151412	0.497825	1.01121	2.33956	5.898152
1591	1	-4048.446	-4046.17	-2.276438	1.137441	17.18928	0.163533	0.514494	1.0195	2.30247	6.006551
1592	0	-4052.92	-4060.053	7.132692	0.7732165	20.37997	0.0898481	0.396123	0.949248	2.56478	5.517238
1593	1	-4055.724	-4052.885	-2.83916	1.180828	18.44414	0.171561	0.525089	1.02452	2.27883	6.046479
1594	0	-4060.906	-4055.902	-5.003759	1.366685	16.89623	0.203974	0.564749	1.04153	2.18975	6.160613
1595	1	-4052.094	-4057.159	5.065713	1.114791	20.43289	0.159272	0.50873	1.01669	2.31531	5.617932
1596	0	-4056.855	-4054.046	-2.808818	1.441607	20.11947	0.216159	0.578539	1.0468	2.1585	6.013134
1597	1	-4038.64	-4051.214	12.57382	0.8778865	19.92678	0.111993	0.436699	0.976402	2.47491	5.246684
1598	0	-4051.752	-4053.579	1.827413	1.310809	22.93885	0.194563	0.553705	1.03707	2.21467	5.693408
1599	1	-4056.845	-4062.771	5.925696	1.513877	18.76091	0.227458	0.59085	1.05123	2.13047	5.57639
1600	0	-4054.7	-4060.366	5.665686	1.683093	22.23816	0.252272	0.616443	1.05958	2.0717	5.548867
1601	1	-4050.567	-4061.366	10.79865	1.113133	22.43154	0.158958	0.508302	1.01648	2.31626	5.314095
1602	0	-4046.362	-4055.588	9.225579	1.003397	20.31807	0.137631	0.47777	1.00056	2.38404	5.414732
1603	1	-4042.47	-4057.898	15.42881	1.333676	21.16116	0.198448	0.558308	1.03895	2.20429	5.114998
1604	0	-4081.59	-4071.187	-10.40313	1.047401	13.62605	0.146314	0.49055	1.00743	2.35571	6.29951
1605	1	-4044.979	-4061.677	16.69824	0.9621078	22.37374	0.129333	0.465058	0.993426	2.41218	5.051625
1606	0	-4065.321	-4059.105	-6.216335	1.506502	19.29794	0.226325	0.589635	1.0508	2.13324	6.210091
1607	1	-4041.71	-4058.983	17.27239	1.169649	23.8478	0.16951	0.522413	1.02327	2.28481	5.005269
1608	0	-4085.249	-4068.789	-16.45936	1.316247	18.69629	0.195491	0.55481	1.03752	2.21218	6.7728
1609	1	-4040.233	-4052.654	12.42121	1.01729	22.53352	0.140391	0.481888	1.00281	2.37491	5.23988
1610	0	-4047.435	-4049.98	2.544815	1.033424	20.14501	0.143574	0.486573	1.00532	2.36453	5.746618
1611	1	-4034.694	-4059.038	24.34427	1.023316	19.63339	0.141583	0.48365	1.00376	2.37101	4.643194
1612	0	-4056.996	-4060.818	3.821917	1.132931	20.49465	0.162688	0.51336	1.01895	2.305	5.677729
1613	1	-4042.992	-4054.156	11.16411	1.056422	19.22156	0.148072	0.493078	1.00875	2.3501	5.308032
1614	0	-4049.683	-4067.037	17.35427	0.8394793	19.72776	0.103927	0.422556	0.967321	2.5062	5.001815
1615	1	-4041.124	-4055.952	14.82766	1.171338	21.0329	0.169821	0.52282	1.02346	2.2839	5.143328
1616	0	-4037.245	-4064.302	27.05738	0.7601745	25.3506	0.0870608	0.390592	0.945278	2.57707	4.583109
1617	1	-4032.972	-4057.993	25.0207	0.72584	21.35648	0.079714	0.375471	0.93408	2.61073	4.665869
1618	0	-4033.164	-4061.832	28.66854	0.6134837	22.47067	0.0559004	0.319685	0.888045	2.73637	4.518003
1619	1	-4046.338	-4051.55	5.211952	0.9919804	17.59615	0.135351	0.474328	0.998658	2.39166	5.587704
1620	0	-4054.001	-4062.947	8.945648	1.201891	19.00528	0.175396	0.530031	1.02679	2.26779	5.420162
1621	1	-4032.453	-4050.089	17.6353	1.005552	22.60368	0.13806	0.478414	1.00091	2.38261	5.007862
1622	0	-4040.497	-4055.742	15.24506	1.213545	22.46188	0.177499	0.532712	1.028	2.26179	5.115493
1623	1	-4056.108	-4061.875	5.7672	1.133457	22.35104	0.162787	0.513492	1.01902	2.3047	5.540889
1624	0	-4059.953	-4063.036	3.082471	1.241846	21.42284	0.182554	0.539069	1.03083	2.24755	5.691219
1625	1	-4031.88	-4053.274	21.39359	1.544758	19.75403	0.232154	0.595841	1.05295	2.11906	4.798029
1626	0	-4034.587	-4049.704	15.11695	1.154026	23.30076	0.166623	0.518612	1.02147	2.29329	5.107439
1627	1	-4046.3	-4059.278	12.97863	1.493562	21.303	0.224326	0.587481	1.05004	2.13815	5.230061
1628	0	-4054.839	-4058.88	4.040681	1.286628	22.12885	0.190402	0.548705	1.03498	2.22591	5.625536
1629	1	-4043.186	-4054.688	11.50138	1.018902	18.60862	0.14071	0.48236	1.00306	2.37387	5.27454
1630	0	-4059.788	-4067.79	8.002386	1.033766	17.81844	0.143642	0.486671	1.00538	2.36431	5.438509
1631	1	-4048.845	-4053.118	4.27251	1.48045	17.29537	0.222287	0.58527	1.04925	2.14319	5.630027
1632	0	-4050.065	-4054.533	4.467899	1.254987	18.06868	0.184876	0.541949	1.03209	2.24109	5.643252
1633	1	-4062.465	-4061.117	-1.347629	1.146748	18.56695	0.16527	0.516815	1.02062	2.2973	5.965219
1634	0	-4053.277	-4056.148	2.87136	1.546985	20.00487	0.23249	0.596195	1.05307	2.11825	5.73252
1635	1	-4046.996	-4056.852	9.855769	0.9289191	22.26998	0.122562	0.454292	0.987146	2.436	5.359758
1636	0	-4060.726	-4059.262	-1.463592	0.9318815	19.4492	0.12317	0.455274	0.987728	2.43383	5.961234
1637	1	-4040.022	-4053.538	13.51544	1.186381	22.01237	0.172576	0.526404	1.02512	2.2759	5.19884
1638	0	-4054.25	-4054.93	0.6797125	1.294888	18.01537	0.191829	0.550428	1.0357	2.22204	5.852284
1639	1	-4029.206	-4045.787	16.58052	0.8819414	22.0709	0.112839	0.438146	0.977308	2.47171	5.059245
1640	0	-4061.565	-4064.695	3.13066	0.9785153	19.5442	0.132647	0.470197	0.996347	2.40081	5.724388
1641	1	-4022.461	-4046.26	23.79927	0.8322049	22.7076	0.102391	0.419784	0.965494	2.51233	4.735405
1642	0	-4057.803	-4062.903	5.099967	1.104243	22.11261	0.157271	0.505989	1.01533	2.32141	5.578158
1643	1	-4046.127	-4057.049	10.92269	1.098837	19.08276	0.156242	0.504569	1.01462	2.32457	5.317831
1644	0	-4083.288	-4071.711	-11.57629	1.097499	18.72321	0.155987	0.504216	1.01445	2.32535	6.510656
1645	1	-4041.312	-4067.815	26.50374	0.7507295	25.4464	0.0850406	0.386514	0.942309	2.58614	4.603609
1646	0	-4069.072	-4068.518	-0.5540254	1.669945	18.68075	0.250422	0.614599	1.05902	2.07596	5.922142
1647	1	-4016.609	-4041.773	25.1637	0.9661576	24.46086	0.130153	0.466338	0.994158	2.40935	4.669456
1648	0	-4057.613	-4053.928	-3.68568	0.991883	20.56185	0.135331	0.474298	0.998642	2.39173	6.041632
1649	1	-4043.969	-4054.207	10.23749	0.9403019	22.87843	0.124894	0.458042	0.989358	2.42771	5.328347
1650	0	-4057.468	-4060.828	3.360318	1.381089	21.61557	0.206355	0.567488	1.0426	2.18356	5.672658
1651	1	-4023.859	-4042.761	18.90278	0.9134321	21.9088	0.119374	0.449091	0.984032	2.4475	4.954139
1652	0	-4051.133	-4054.996	3.862068	1.152513	21.28292	0.166342	0.51824	1.0213	2.29412	5.658528
1653	1	-4007.392	-4038.977	31.58499	0.8544432	22.01264	0.10708	0.428163	0.970969	2.49379	4.377966
1654	0	-4054.56	-4054.867	0.3062911	1.321803	15.46549	0.196437	0.555933	1.03798	2.20965	5.759214
1655	1	-4018.216	-4049.764	31.54789	0.7934182	31.80673	0.0941574	0.404471	0.955114	2.54626	4.277075
1656	0	-4051.681	-4055.428	3.746359	0.8203171	22.97706	0.0998741	0.415187	0.962429	2.52251	5.608277
1657	1	-4043.027	-4061.398	18.37075	0.8662008	29.35463	0.109548	0.432482	0.973736	2.48423	4.791122
1658	0	-4042.48	-4050.99	8.510516	1.119522	22.4349	0.160166	0.509948	1.01729	2.3126	5.416013
1659	1	-4019.633	-4055.559	35.92601	0.7394514	28.29292	0.0826272	0.381565	0.938654	2.59715	4.210803
1660	0	-4023.562	-4053.191	29.62949	0.7623317	25.14285	0.0875221	0.391514	0.945945	2.57502	4.483348
1661	1	-4031.576	-4052.746	21.16962	1.017448	23.04016	0.140422	0.481934	1.00283	2.37481	4.849607
1662	0	-4021.995	-4051.084	29.08902	0.8765347	26.22463	0.11171	0.436215	0.976098	2.47598	4.492282
1663	1	-4039.834	-4051.941	12.10699	0.9843581	23.56988	0.133822	0.471999	0.997359	2.39682	5.229598
1664	0	-4024.27	-4055.523	31.2531	0.8449504	24.65056	0.105081	0.424621	0.968672	2.50163	4.420368
1665	1	-4058.252	-4060.68	2.42779	1.028956	21.19003	0.142695	0.485286	1.00464	2.36738	5.728571
1666	0	-4025.474	-4049.86	24.38542	0.71439	22.99438	0.0772642	0.370241	0.930086	2.62241	4.710035
1667	1	-4036.49	-4051.844	15.35397	0.9560445	18.63905	0.128102	0.463129	0.992317	2.41645	5.068814
1668	0	-4042.35	-4062.586	20.23639	0.9810938	20.05656	0.133166	0.470994	0.996795	2.39904	4.865967
1669	1	-4013.706	-4037.775	24.06863	0.7331483	21.3852	0.0812781	0.378759	0.936559	2.6034	4.710955
1670	0	-4051.461	-4063.453	11.99154	1.0437	23.93109	0.14559	0.489504	1.00688	2.35803	5.224284
1671	1	-4018.39	-4044.711	26.32044	0.6153261	23.03047	0.0562837	0.320685	0.888941	2.73409	4.626016
1672	0	-4036.712	-4055.815	19.10332	0.695367	20.32191	0.0731989	0.361336	0.923139	2.64233	4.928659
1673	1	-4024.71	-4050.092	25.3818	0.7060286	26.12434	0.0754764	0.366361	0.927082	2.63108	4.635629
1674	0	-4063.107	-4066.766	3.658878	1.224622	22.23002	0.179487	0.535226	1.02913	2.25616	5.639385
1675	1	-4020.595	-4053.299	32.704	1.187498	24.97875	0.17278	0.526668	1.02525	2.27531	4.361408
1676	0	-4053.405	-4073.448	20.04316	0.7550324	21.83402	0.0859611	0.388379	0.943671	2.58199	4.901867
1677	1	-4042.296	-4053.204	10.90843	1.090131	21.66393	0.154578	0.502262	1.01346	2.3297	5.322787
1678	0	-4054.128	-4068.486	14.35732	0.9630588	24.26461	0.129525	0.465359	0.993599	2.41152	5.116682
1679	1	-4030.004	-4042.934	12.92961	1.134398	18.88192	0.162963	0.513729	1.01913	2.30417	5.206915
1680	0	-4029.907	-4049.279	19.37134	0.7514911	22.65525	0.0852036	0.386845	0.942551	2.5854	4.930745
1681	1	-4057.573	-4053.635	-3.938069	1.067134	20.79618	0.150151	0.49604	1.01029	2.34352	6.045012
1682	0	-4031.315	-4051.497	20.18169	1.357562	19.40324	0.202457	0.562993	1.04083	2.19372	4.846499
1683	1	-4037.749	-4048.193	10.44305	1.584785	22.77014	0.238128	0.602086	1.05504	2.10475	5.322065
1684	0	-4052.382	-4055.616	3.234293	1.369837	19.57116	0.204497	0.565352	1.04177	2.18838	5.718891
1685	1	-4052.452	-4058.424	5.972591	1.611553	19.07228	0.242052	0.606129	1.05635	2.09547	5.577153
1686	0	-4053.61	-4053.798	0.1872209	2.083912	18.07997	0.30309	0.66365	1.07195	1.96131	5.880271
1687	1	-4051.147	-4055.777	4.629319	1.280637	18.21251	0.189363	0.547445	1.03444	2.22875	5.637436
1688	0	-4055.8	-4056.193	0.3930517	0.9519349	19.18803	0.127267	0.461812	0.991556	2.41937	5.868718
1689	1	-4045.383	-4052.625	7.242162	1.128293	20.27181	0.161818	0.512186	1.01838	2.30761	5.51268
1690	0	-4062.282	-4058.269	-4.012821	1.353512	17.8319	0.201781	0.562207	1.04052	2.19549	6.112843
1691	1	-4036.895	-4045.541	8.646483	0.88216	21.0971	0.112884	0.438224	0.977357	2.47154	5.436378
1692	0	-4058.612	-4055.544	-3.06888	1.886475	17.69451	0.279336	0.642372	1.06687	2.01142	6.059118
1693	1	-4037.977	-4043.793	5.816397	1.11495	20.07286	0.159302	0.508771	1.01671	2.31522	5.584809
1694	0	-4049.881	-4055.47	5.589043	1.272595	21.35412	0.187963	0.545739	1.03372	2.23258	5.575794
1695	1	-4038.9	-4046.113	7.212976	1.162589	18.97555	0.168208	0.520704	1.02247	2.28862	5.510956
1696	0	-4022.544	-4047.484	24.94038	0.7650039	23.85081	0.0880933	0.392653	0.946765	2.57249	4.683711
1697	1	-4038.118	-4054.277	16.15963	0.9390884	23.6005	0.124646	0.457645	0.989125	2.42858	5.057052
1698	0	-4025.003	-4068.537	43.53429	0.5948137	30.31218	0.0520402	0.309377	0.87865	2.75993	3.92297
1699	1	-4050.561	-4059.191	8.630878	1.288802	23.98877	0.190778	0.54916	1.03517	2.22489	5.362675
1700	0	-4026.897	-4055.826	28.92883	0.6554832	25.26488	0.064717	0.341746	0.907185	2.68635	4.510115
1701	1	-4034.115	-4059.594	25.47916	0.8149682	22.54081	0.0987396	0.413091	0.961018	2.52715	4.660439
1702	0	-4030.133	-4061.093	30.96077	0.8188239	24.74976	0.0995575	0.414604	0.962037	2.5238	4.431997
1703	1	-4056.045	-4070.967	14.92169	0.9669318	26.53701	0.13031	0.466582	0.994297	2.40881	5.02134
1704	0	-4009.867	-4049.354	39.48746	0.827467	26.20594	0.101389	0.417962	0.964284	2.51637	4.095758
1705	1	-4053.21	-4071.843	18.63298	0.6211207	22.35764	0.0574914	0.32381	0.891723	2.72698	4.965233
1706	0	-4010.749	-4043.867	33.11863	0.8865637	25.54347	0.113802	0.439784	0.978329	2.46808	4.343232
1707	1	-4055.28	-4064.986	9.705591	1.151029	20.79729	0.166066	0.517874	1.02112	2.29494	5.388938
1708	0	-4013.71	-4044.557	30.84782	0.6896421	24.62015	0.0719773	0.358602	0.920969	2.64845	4.436871
1709	1	-4055.269	-4070.064	14.79496	1.375036	21.13783	0.205357	0.566342	1.04215	2.18615	5.144953
1710	0	-4012.537	-4036.239	23.70273	0.9279352	21.42625	0.12236	0.453965	0.986951	2.43672	4.728738
1711	1	-4041.391	-4053.81	12.4182	0.9562983	25.45202	0.128154	0.46321	0.992364	2.41627	5.156944
1712	0	-4029.391	-4049.974	20.58362	0.7725695	22.4418	0.0897099	0.395851	0.949055	2.56538	4.877861
1713	1	-4055.981	-4055.053	-0.9281743	1.346339	17.37105	0.20058	0.560807	1.03996	2.19865	5.932418
1714	0	-4031.303	-4057.571	26.26846	0.8963174	24.46823	0.115831	0.443205	0.980445	2.46052	4.62423
1715	1	-4080.687	-4079.428	-1.259503	1.514348	17.06779	0.227531	0.590927	1.05125	2.13029	5.944189
1716	0	-4040.56	-4061.857	21.29721	1.107477	20.19678	0.157886	0.506833	1.01575	2.31953	4.817251
1717	1	-4057.753	-4055.594	-2.158904	1.064762	18.8737	0.149692	0.495388	1.00995	2.34497	6.00611
1718	0	-4054.002	-4065.144	11.14251	1.056918	19.48165	0.148169	0.493216	1.00883	2.34979	5.313565
1719	1	-4064.04	-4065.617	1.577095	1.194486	19.84445	0.174052	0.528308	1.026	2.27164	5.799852
1720	0	-4057.505	-4056.835	-0.6694177	1.35962	20.74675	0.2028	0.56339	1.04099	2.19282	5.88938
1721	1	-4047.863	-4052.787	4.923523	1.064175	20.31971	0.149578	0.495226	1.00987	2.34533	5.626446
1722	0	-4045.543	-4053.298	7.755143	1.6806	20.90049	0.251922	0.616095	1.05948	2.07251	5.481425
1723	1	-4039.542	-4054.261	14.71922	1.196824	20.43702	0.174477	0.528854	1.02625	2.27042	5.14552
1724	0	-4052.956	-4062.575	9.619403	0.8139172	17.04814	0.0985166	0.412677	0.960738	2.52807	5.305506
1725	1	-4034.117	-4054.757	20.64009	1.107758	19.71647	0.157939	0.506906	1.01579	2.31937	4.834859
1726	0	-4051.991	-4056.617	4.625718	1.109309	24.1101	0.158233	0.50731	1.01599	2.31847	5.524446
1727	1	-4026.904	-4058.134	31.23006	0.8053036	25.00838	0.0966868	0.409261	0.958414	2.53564	4.420299
1728	0	-4048.515	-4052.403	3.888088	1.324065	19.71728	0.196821	0.556387	1.03817	2.20862	5.684498
1729	1	-4023.174	-4044.453	21.27908	0.8923713	23.25015	0.115011	0.441827	0.979596	2.46357	4.843388
1730	0	-4047.26	-4056.005	8.745242	1.228692	19.82257	0.180214	0.536141	1.02953	2.25411	5.43857
1731	1	-4048.407	-4058.705	10.29755	0.8045333	20.69	0.096523	0.408953	0.958203	2.53632	5.361061
1732	0	-4057.514	-4055.083	-2.431263	1.143185	16.08973	0.164606	0.51593	1.02019	2.29927	5.97606
1733	1	-4042.439	-4047.272	4.832863	1.137933	20.87288	0.163625	0.514618	1.01956	2.30219	5.621787
1734	0	-4062.601	-4064.314	1.71244	1.361708	17.80151	0.203147	0.563793	1.04115	2.19191	5.791176
1735	1	-4030.051	-4053.702	23.65098	0.7270523	21.35932	0.0799735	0.376019	0.934495	2.60951	4.730053
1736	0	-4073.492	-4064.379	-9.112976	1.5068	16.29046	0.226371	0.589684	1.05082	2.13313	6.396123
1737	1	-4028.331	-4054.59	26.25914	0.9245453	23.57563	0.121664	0.452835	0.986278	2.43922	4.629156
1738	0	-4062.84	-4060.898	-1.941348	1.313618	22.24537	0.195042	0.554276	1.0373	2.21338	5.89061
1739	1	-4054.102	-4067.982	13.87993	0.9311374	25.7124	0.123017	0.455028	0.987582	2.43437	5.090578
1740	0	-4063.176	-4058.609	-4.567174	1.081038	19.73402	0.152834	0.499824	1.01223	2.33511	6.112827
1741	1	-4044.991	-4061.028	16.03675	1.254477	20.45581	0.184787	0.541838	1.03204	2.24134	5.081278
