Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
5010	-4017.711	-4056.196	38.48494	0.7652009	27.13057	0.0881354	0.392737	0.946826	2.5723	4.13073
5020	-4024.885	-4065.537	40.65196	0.8212794	24.27469	0.100078	0.415562	0.962681	2.52168	4.033196
5030	-4045.186	-4075.463	30.27686	0.9509624	26.04923	0.127069	0.461499	0.991374	2.42006	4.449166
5040	-4054.932	-4074.766	19.83426	0.8009466	20.73266	0.0957602	0.407515	0.957217	2.53951	4.90086
5050	-4059.701	-4069.83	10.12882	1.464943	20.03017	0.219856	0.582615	1.04829	2.14923	5.369831
5060	-4036.014	-4059.095	23.08055	0.9495663	22.27393	0.126784	0.46105	0.991113	2.42105	4.765939
5070	-4027.971	-4045.745	17.77351	1.158641	21.72298	0.167478	0.519742	1.02201	2.29077	5.005905
5080	-4053.016	-4062.772	9.756479	1.517441	18.80778	0.228004	0.591434	1.05143	2.12913	5.373305
5090	-4042.446	-4058.487	16.04065	0.8499047	23.79691	0.106125	0.426476	0.969878	2.49752	5.058016
5100	-4063.972	-4068.656	4.683907	1.171527	18.2519	0.169855	0.522865	1.02348	2.2838	5.635223
5110	-4025.302	-4049.373	24.07084	1.0244	19.90974	0.141796	0.483965	1.00393	2.37031	4.669033
5120	-4040.208	-4064.935	24.72637	0.9418448	26.06132	0.125209	0.458546	0.989653	2.42659	4.662
5130	-4061.927	-4076.487	14.55999	1.334549	21.64564	0.198596	0.558481	1.03902	2.2039	5.154347
5140	-4029.658	-4052.392	22.73352	1.029148	25.83801	0.142733	0.485341	1.00467	2.36726	4.743514
5150	-4048.218	-4073.426	25.208	0.9913456	23.33878	0.135224	0.474135	0.998551	2.39209	4.674314
5160	-4018.378	-4055.365	36.98696	0.5399809	24.45808	0.0410162	0.277217	0.847313	2.83445	4.186076
5170	-4026.073	-4063.317	37.2447	0.5684478	27.714	0.0466727	0.294272	0.864327	2.79473	4.171064
5180	-4022.958	-4060.533	37.57522	0.7762727	24.15089	0.0905007	0.397403	0.950157	2.56194	4.158369
5190	-4025.869	-4055.498	29.62886	0.8103791	21.36592	0.0977653	0.411279	0.95979	2.53117	4.450378
5200	-4016.236	-4051.141	34.90458	0.6619948	23.97203	0.0660963	0.345032	0.909927	2.67894	4.267253
5210	-4026.312	-4058.921	32.60866	0.7092438	27.81252	0.0761638	0.367859	0.928246	2.62773	4.336687
5220	-4009.172	-4046.953	37.78136	0.6230352	23.63489	0.0578911	0.324837	0.892631	2.72464	4.141542
5230	-4023.445	-4056.788	33.34274	0.5643629	22.78248	0.0458514	0.291873	0.861989	2.80029	4.316617
5240	-4021.031	-4050.101	29.07019	1.097497	22.63375	0.155986	0.504216	1.01445	2.32535	4.502366
5250	-4047.348	-4053.643	6.295823	0.7490545	27.55494	0.0846822	0.385785	0.941773	2.58776	5.295861
5260	-4042.554	-4057.039	14.48479	0.9905787	21.70868	0.13507	0.473902	0.998421	2.39261	5.1574
5270	-4034.16	-4045.128	10.96776	1.29121	19.09711	0.191194	0.549663	1.03538	2.22376	5.315773
5280	-4054.533	-4061.816	7.282809	1.242472	19.10279	0.182665	0.539207	1.03089	2.24724	5.508793
5290	-4046.385	-4060.362	13.97697	1.047491	21.73423	0.146331	0.490575	1.00744	2.35565	5.180583
5300	-4042.751	-4063.832	21.08102	0.9442724	20.50587	0.125705	0.459336	0.990115	2.42484	4.835862
5310	-4039.805	-4055.744	15.93903	0.9981223	20.86457	0.136579	0.476187	0.999688	2.38755	5.089652
5320	-4066.466	-4068.871	2.405204	1.038117	19.27647	0.144496	0.487916	1.00604	2.36155	5.763448
5330	-4038.125	-4050.887	12.76149	1.31468	18.7123	0.195224	0.554492	1.03739	2.21289	5.210418
5340	-4038.407	-4048.689	10.28194	1.322688	21.00931	0.196587	0.556111	1.03806	2.20924	5.359658
5350	-4039.144	-4048.168	9.024142	1.067575	19.91458	0.150236	0.496162	1.01035	2.34325	5.424791
5360	-4042.077	-4044.351	2.27392	1.027499	18.98188	0.142408	0.484864	1.00441	2.36832	5.771235
5370	-4054.913	-4065.677	10.76416	1.102741	18.94005	0.156986	0.505595	1.01514	2.32228	5.322992
5380	-4054.661	-4064.126	9.465167	1.336628	16.72979	0.198946	0.558894	1.03919	2.20297	5.292168
5390	-4039.67	-4045.1	5.430647	1.390406	18.63775	0.207885	0.569236	1.04328	2.1796	5.60119
5400	-4045.788	-4049.613	3.825598	1.104952	18.55683	0.157406	0.506174	1.01542	2.32099	5.686484
5410	-4067.999	-4072.632	4.633149	2.32453	21.64562	0.329163	0.685612	1.07633	1.90889	5.612954
5420	-4040.772	-4050.596	9.824093	0.9013817	23.0677	0.116881	0.444962	0.981523	2.45663	5.341267
5430	-4028.912	-4044.629	15.71707	0.928904	20.84459	0.122559	0.454287	0.987143	2.43601	5.100177
5440	-4051.052	-4060.471	9.418126	1.381735	18.37622	0.206461	0.56761	1.04265	2.18328	5.379862
5450	-4031.119	-4047.656	16.53609	1.011073	21.91709	0.139158	0.480055	1.00181	2.37898	5.062124
5460	-4019.399	-4040.837	21.43783	0.940803	21.63399	0.124996	0.458206	0.989454	2.42734	4.8365
5470	-4051.614	-4062.56	10.94609	1.633377	23.44358	0.245211	0.60935	1.05738	2.08806	5.28247
5480	-4048.812	-4061.486	12.67359	1.007626	18.32222	0.138473	0.479032	1.00125	2.38124	5.200478
5490	-4047.714	-4055.393	7.678151	1.086388	20.65835	0.153861	0.501262	1.01296	2.33192	5.488003
5500	-4034.664	-4047.931	13.26719	0.9544393	20.54933	0.127776	0.462616	0.992021	2.41759	5.217102
5510	-4036.529	-4056.336	19.8066	1.078133	22.53774	0.152275	0.499039	1.01183	2.33686	4.91211
5520	-4043.746	-4059.547	15.80054	0.9393826	21.71205	0.124706	0.457741	0.989182	2.42837	5.096777
5530	-4039.226	-4056.628	17.40263	0.9767298	24.17373	0.132288	0.469644	0.996035	2.40203	4.993153
5540	-4045.3	-4057.339	12.03911	1.127607	19.56374	0.161689	0.512012	1.0183	2.308	5.268887
5550	-4055.048	-4059.222	4.173315	1.28675	16.42212	0.190423	0.54873	1.03499	2.22586	5.589581
5560	-4055.63	-4053.177	-2.452964	1.58948	19.47889	0.23882	0.602803	1.05527	2.10311	6.011484
5570	-4085.701	-4069.189	-16.51166	1.349128	18.76008	0.201047	0.561353	1.04018	2.19742	6.772395
5580	-4065.481	-4058.83	-6.651538	1.620368	17.36476	0.243332	0.607438	1.05677	2.09246	6.261879
5590	-4053.698	-4055.869	2.170935	1.669563	19.17819	0.250368	0.614545	1.059	2.07609	5.776106
5600	-4054.022	-4060.919	6.8974	0.6777854	19.56121	0.0694509	0.352857	0.91635	2.66134	5.5317
5610	-4062.954	-4061.024	-1.929491	1.406463	17.98687	0.210505	0.572209	1.04442	2.17287	5.996989
5620	-4066.974	-4066.256	-0.7183849	1.512133	18.94058	0.227191	0.590564	1.05113	2.13112	5.929244
5630	-4078.431	-4075.223	-3.208006	0.971266	17.16841	0.131186	0.467941	0.995071	2.4058	6.06036
5640	-4058.752	-4066.426	7.674808	1.55291	19.93985	0.233381	0.597133	1.05338	2.1161	5.492519
5650	-4052.256	-4056.418	4.161227	0.9204183	22.16724	0.120814	0.451451	0.985451	2.44228	5.618845
5660	-4055.209	-4057.588	2.378847	1.301729	18.52263	0.193007	0.551843	1.03629	2.21886	5.764206
5670	-4036.977	-4055.431	18.45428	0.8855511	21.16054	0.113591	0.439426	0.978107	2.46888	4.97202
5680	-4038.288	-4058.079	19.79186	0.9222219	22.3799	0.121186	0.452057	0.985814	2.44094	4.913338
5690	-4039.777	-4058.516	18.73941	0.9370642	21.27996	0.124232	0.456982	0.988735	2.43005	4.95948
5700	-4036.675	-4056.963	20.28761	0.6652576	21.92038	0.0667884	0.346666	0.911281	2.67527	4.890965
5710	-4027.738	-4055.186	27.44798	0.8723253	24.73677	0.11083	0.434701	0.975143	2.47933	4.574038
5720	-4046.745	-4055.072	8.32686	0.7894178	22.07664	0.093305	0.402838	0.953979	2.54988	5.433072
5730	-4059.919	-4067.114	7.195184	1.054766	19.24659	0.14775	0.492616	1.00851	2.35112	5.514724
5740	-4037.624	-4059.745	22.12141	0.9481109	22.63491	0.126488	0.46058	0.99084	2.42209	4.809375
5750	-4034.508	-4052.927	18.41963	0.9478838	21.37646	0.126442	0.460506	0.990798	2.42225	4.975066
5760	-4047.099	-4064.735	17.63587	0.9504923	21.18755	0.126973	0.461348	0.991287	2.42039	5.010857
5770	-4045.428	-4059.921	14.49281	0.9869818	21.57887	0.134349	0.472804	0.997809	2.39504	5.15785
5780	-4026.825	-4046.492	19.6673	0.9651754	19.82922	0.129954	0.466028	0.993981	2.41004	4.887784
5790	-4041.011	-4066.485	25.47472	1.080798	21.76944	0.152788	0.499759	1.0122	2.33526	4.652122
5800	-4052.219	-4065.054	12.83488	0.9419179	20.32702	0.125224	0.45857	0.989667	2.42654	5.237147
5810	-4038.137	-4049.562	11.42494	1.226176	21.5031	0.179764	0.535576	1.02928	2.25538	5.300915
5820	-4053.658	-4060.905	7.247317	1.26464	23.02242	0.186572	0.544037	1.03299	2.2364	5.454446
5830	-4042.424	-4055.211	12.7864	0.9617662	19.44073	0.129263	0.46495	0.993364	2.41242	5.228389
5840	-4053.801	-4055.347	1.54508	1.885944	20.37469	0.279269	0.64231	1.06685	2.01157	5.791526
5850	-4049.17	-4053.93	4.760347	1.322892	22.74417	0.196622	0.556152	1.03807	2.20915	5.572554
5860	-4038.869	-4051.197	12.32797	1.398969	18.14455	0.209285	0.570828	1.04389	2.17599	5.211723
5870	-4036.417	-4052.653	16.23585	0.8456107	23.04834	0.105221	0.424869	0.968834	2.50108	5.063617
5880	-4018.38	-4041.478	23.09838	1.332717	25.75416	0.198286	0.558117	1.03888	2.20472	4.731179
5890	-4024.836	-4049.467	24.63096	0.8658833	22.33686	0.109481	0.432366	0.973662	2.48449	4.69681
5900	-4042.03	-4050.599	8.568515	1.053891	19.64932	0.14758	0.492371	1.00839	2.35166	5.446797
5910	-4041.64	-4047.032	5.391908	0.9936045	22.41083	0.135676	0.474821	0.998932	2.39057	5.555789
5920	-4037.075	-4045.228	8.152912	0.8209207	19.55934	0.100002	0.415422	0.962587	2.52199	5.467506
5930	-4026.187	-4041.553	15.36535	1.054976	23.09835	0.147791	0.492675	1.00854	2.35099	5.100511
5940	-4054.485	-4062.086	7.60143	1.317885	19.36997	0.19577	0.555142	1.03766	2.21143	5.494628
5950	-4057.292	-4056.736	-0.5561139	0.8060197	21.4266	0.096839	0.409546	0.958609	2.53501	5.860927
5960	-4074.106	-4067.109	-6.997218	1.105294	19.15212	0.157471	0.506263	1.01547	2.3208	6.254917
5970	-4023.395	-4038.788	15.39235	1.291426	21.75402	0.191232	0.549708	1.0354	2.22366	5.115353
5980	-4040.29	-4048.5	8.210116	1.402199	18.17229	0.209811	0.571424	1.04412	2.17464	5.439561
5990	-4049.485	-4058.407	8.921679	1.220598	20.67361	0.178766	0.534317	1.02872	2.2582	5.42769
6000	-4038.145	-4053.98	15.83554	1.04375	22.94583	0.1456	0.489518	1.00689	2.358	5.082627
6010	-4033.859	-4052.179	18.32	1.268941	23.71686	0.187325	0.544959	1.03338	2.23433	4.963602
6020	-4037.226	-4056.047	18.82167	0.8327368	19.71562	0.102503	0.419988	0.965629	2.51188	4.927062
6030	-4044.299	-4058.163	13.86453	0.8254679	21.91588	0.100965	0.417189	0.963769	2.51808	5.184031
6040	-4030.302	-4059.861	29.55974	0.874021	21.64255	0.111185	0.435312	0.975529	2.47797	4.461299
6050	-4026.797	-4052.425	25.62782	0.8483678	26.63754	0.105801	0.425902	0.969506	2.49879	4.615757
6060	-4049.485	-4061.347	11.86131	0.8593231	21.02728	0.108105	0.429965	0.972128	2.4898	5.284391
6070	-4033.663	-4053.841	20.17815	1.038347	25.23721	0.144541	0.487982	1.00607	2.3614	4.85711
6080	-4039.457	-4056.259	16.8015	0.9885831	22.16516	0.13467	0.473293	0.998082	2.39395	5.048636
6090	-4051.625	-4056.534	4.908924	1.444427	18.86342	0.216609	0.579037	1.04698	2.15737	5.631544
6100	-4053.241	-4061.98	8.73878	1.055775	22.49065	0.147946	0.492898	1.00866	2.3505	5.404413
6110	-4027.986	-4043.89	15.90384	1.057002	21.42206	0.148185	0.493239	1.00884	2.34974	5.092729
6120	-4033.309	-4049.078	15.76846	0.8761366	23.33586	0.111627	0.436072	0.976008	2.47629	5.078826
6130	-4029.922	-4040.632	10.70935	1.197376	18.24052	0.174577	0.528982	1.02631	2.27013	5.304667
6140	-4051.38	-4058.637	7.256798	1.226349	17.10203	0.179795	0.535615	1.0293	2.25529	5.447159
6150	-4041.807	-4058.131	16.32383	1.188615	21.66915	0.172984	0.526931	1.02537	2.27472	5.0728
6160	-4033.084	-4048.02	14.93583	0.8811985	21.42989	0.112684	0.437881	0.977143	2.47229	5.137893
6170	-4029.448	-4056.023	26.57525	0.7589921	23.19689	0.086808	0.390085	0.944911	2.5782	4.615482
6180	-4029.26	-4050.369	21.10883	1.107794	20.71736	0.157946	0.506916	1.01579	2.31935	4.839079
6190	-4043.517	-4061.735	18.21735	0.8192894	19.94742	0.0996562	0.414786	0.96216	2.5234	4.963992
6200	-4043.953	-4057.99	14.03793	0.8379915	22.21955	0.103613	0.421991	0.96695	2.50744	5.172628
6210	-4050.849	-4053.441	2.592042	1.361167	19.57561	0.203057	0.563689	1.04111	2.19214	5.751666
6220	-4034.107	-4052.476	18.36892	1.270643	22.33869	0.187622	0.545323	1.03354	2.23351	4.977146
6230	-4049.697	-4063.866	14.16868	1.012027	21.87663	0.139347	0.480337	1.00196	2.37835	5.170528
6240	-4027.867	-4048.99	21.12295	0.7255153	20.21019	0.0796445	0.375324	0.933969	2.61106	4.826255
6250	-4029.405	-4047.316	17.91048	1.009141	26.04341	0.138774	0.479482	1.0015	2.38025	4.924073
6260	-4039.581	-4069.506	29.92486	0.9559764	21.25901	0.128088	0.463107	0.992304	2.4165	4.433178
6270	-4031.008	-4054.025	23.01759	0.8865568	21.01491	0.113801	0.439782	0.978328	2.46809	4.753581
6280	-4028.781	-4052.54	23.75898	1.021323	21.37198	0.141189	0.483068	1.00345	2.3723	4.725212
6290	-4037.184	-4055.808	18.62373	1.392736	21.54505	0.208267	0.569671	1.04345	2.17861	4.966299
6300	-4037.404	-4060.096	22.69266	0.7858401	24.04812	0.0925423	0.40137	0.952953	2.55313	4.775822
6310	-4035.08	-4058.555	23.47456	0.7911036	26.193	0.0936643	0.403527	0.954459	2.54835	4.707092
6320	-4017.12	-4051.282	34.16229	0.6581087	21.28263	0.0652728	0.343075	0.908297	2.68335	4.234829
6330	-4033.441	-4060.447	27.00679	0.8017736	23.76087	0.0959361	0.407847	0.957445	2.53877	4.597263
6340	-4021.351	-4049.704	28.3526	0.7603959	21.65062	0.0871082	0.390687	0.945347	2.57686	4.517262
6350	-4047.814	-4057.799	9.984696	0.9028646	23.08689	0.117189	0.445474	0.981836	2.4555	5.333774
6360	-4043.81	-4055.763	11.95394	1.093686	22.01764	0.155259	0.503207	1.01394	2.32759	5.269697
6370	-4020.771	-4048.484	27.71276	0.9342969	23.42633	0.123665	0.456071	0.988199	2.43206	4.567238
6380	-4027.692	-4045.096	17.40453	1.062279	22.29252	0.14921	0.494703	1.0096	2.34649	5.020642
6390	-4051.403	-4057.819	6.416747	1.251042	20.25935	0.184181	0.541089	1.03171	2.24302	5.553507
6400	-4057.616	-4062.334	4.717891	1.194522	21.63135	0.174059	0.528317	1.026	2.27162	5.609427
6410	-4069.197	-4065.794	-3.403311	1.139282	20.73378	0.163877	0.514956	1.01973	2.30144	6.021638
6420	-4052.164	-4063.249	11.0849	1.292424	17.75703	0.191404	0.549916	1.03549	2.22319	5.262446
6430	-4045.276	-4052.058	6.7823	1.370348	18.03671	0.204581	0.56545	1.0418	2.18816	5.514198
6440	-4055.491	-4068.105	12.61367	1.152031	20.89926	0.166252	0.518121	1.02124	2.29439	5.248967
6450	-4043.454	-4052.258	8.804126	1.297109	18.43611	0.192212	0.550889	1.0359	2.221	5.414983
6460	-4068.003	-4074.465	6.461904	0.7533163	18.51554	0.085594	0.387637	0.94313	2.58364	5.543633
6470	-4042.97	-4055.989	13.01823	1.014796	22.66268	0.139897	0.481154	1.00241	2.37654	5.211032
6480	-4039.207	-4057.811	18.60449	1.181799	21.5964	0.171739	0.525319	1.02462	2.27832	4.967362
6490	-4046.748	-4056.282	9.534539	1.522291	19.45361	0.228746	0.592225	1.0517	2.12732	5.395802
6500	-4033.982	-4048.417	14.43495	1.059537	19.16439	0.148678	0.493944	1.0092	2.34817	5.136227
6510	-4053.567	-4065.766	12.19867	1.161181	22.1731	0.167948	0.520362	1.0223	2.28939	5.256168
6520	-4053.568	-4057.388	3.819663	1.376082	18.03352	0.20553	0.566541	1.04223	2.1857	5.678385
6530	-4050.686	-4057.737	7.051185	1.10447	18.94985	0.157314	0.506048	1.01536	2.32128	5.519157
6540	-4043.736	-4048.249	4.512627	1.000763	17.67501	0.137106	0.476981	1.00013	2.38579	5.630035
6550	-4053.842	-4052.486	-1.356217	1.416997	16.67682	0.212211	0.574131	1.04515	2.16851	5.937012
6560	-4045.894	-4052.774	6.880235	0.9662248	21.12246	0.130167	0.466359	0.99417	2.4093	5.519658
6570	-4050.669	-4057.811	7.142399	0.8658773	18.87365	0.10948	0.432364	0.973661	2.4845	5.513291
6580	-4050.371	-4054.026	3.654729	0.9444789	21.83927	0.125747	0.459403	0.990155	2.4247	5.652296
6590	-4045.979	-4053.485	7.505276	1.21953	20.39541	0.178574	0.534074	1.02861	2.25874	5.498838
6600	-4029.734	-4045.938	16.20347	0.8926289	26.32336	0.115064	0.441917	0.979651	2.46337	4.980324
6610	-4037.817	-4058.904	21.08677	0.7791484	22.97443	0.0911146	0.398602	0.951005	2.55928	4.853609
6620	-4005.329	-4043.642	38.31342	0.6855116	24.10961	0.0710966	0.356613	0.919379	2.65291	4.127195
6630	-4014.536	-4047.102	32.56668	1.163894	28.40423	0.168449	0.521022	1.02262	2.28791	4.327407
6640	-4042.89	-4062.681	19.79092	1.197135	22.72647	0.174533	0.528926	1.02628	2.27026	4.91181
6650	-4043.648	-4053.707	10.05926	1.299344	21.74785	0.192596	0.551351	1.03609	2.21996	5.360611
6660	-4030.197	-4046.939	16.74218	1.030574	22.71236	0.143014	0.485753	1.00489	2.36635	5.046129
6670	-4062.386	-4078.246	15.86015	0.9160354	21.18581	0.119911	0.449973	0.984564	2.44555	5.094663
6680	-4048.923	-4073.791	24.86763	0.7223427	22.02546	0.0789656	0.373884	0.932875	2.61428	4.68327
6690	-4062.096	-4078.85	16.75375	1.042914	21.07164	0.145436	0.489281	1.00676	2.35852	5.051965
6700	-4047.589	-4065.991	18.40147	1.186493	22.52186	0.172597	0.52643	1.02514	2.27584	4.974568
6710	-4052.628	-4057.418	4.790112	1.4106	20.44441	0.211176	0.572966	1.04471	2.17115	5.63125
6720	-4063.153	-4066.195	3.042298	1.113051	16.71747	0.158943	0.508281	1.01647	2.31631	5.675437
6730	-4045.078	-4054.275	9.197223	1.385752	19.51645	0.207122	0.568365	1.04294	2.18157	5.413741
6740	-4046.372	-4063.681	17.30859	0.8945956	20.06708	0.115473	0.442605	0.980075	2.46185	5.012165
6750	-4031.008	-4051.771	20.76274	1.280358	21.85902	0.189314	0.547386	1.03442	2.22888	4.869029
6760	-4055.306	-4067.451	12.14578	1.369714	19.03022	0.204476	0.565329	1.04176	2.18844	5.252423
6770	-4040.2	-4055.168	14.96858	0.8427935	20.33664	0.104627	0.423809	0.968142	2.50342	5.132285
6780	-4042.123	-4059.848	17.72524	0.8222829	25.14505	0.100291	0.415953	0.962943	2.52081	4.956755
6790	-4036.028	-4055.392	19.36452	0.9150543	21.31262	0.119709	0.449641	0.984364	2.44629	4.930374
6800	-4034.001	-4047.933	13.93231	1.384306	19.63489	0.206884	0.568094	1.04284	2.18218	5.173542
6810	-4026.338	-4048.13	21.79129	1.115208	20.99472	0.159351	0.508838	1.01674	2.31507	4.811581
6820	-4017.29	-4046.048	28.75808	0.7112949	23.35819	0.0766023	0.368811	0.928983	2.6256	4.522301
6830	-4035.183	-4061.834	26.65058	1.140181	21.14884	0.164045	0.51518	1.01983	2.30094	4.584372
6840	-4055.063	-4064.401	9.337899	0.9155073	20.28998	0.119802	0.449794	0.984456	2.44595	5.409265
6850	-4033.66	-4051.467	17.80709	0.7728342	18.69002	0.0897664	0.395962	0.949134	2.56514	4.939703
6860	-4040.368	-4051.042	10.67394	1.522283	23.02631	0.228744	0.592224	1.0517	2.12733	5.305506
6870	-4034.879	-4049.687	14.80738	1.382977	19.71349	0.206666	0.567843	1.04274	2.18275	5.130628
6880	-4055.548	-4064.238	8.689928	1.280001	20.99684	0.189252	0.54731	1.03439	2.22905	5.435586
6890	-4045.084	-4060.751	15.66721	1.186913	23.41701	0.172673	0.52653	1.02518	2.27561	5.081608
6900	-4040.886	-4053.553	12.66653	0.9765734	23.19292	0.132256	0.469595	0.996007	2.40214	5.215169
6910	-4013.373	-4044.723	31.34982	0.8137607	24.71544	0.0984834	0.412616	0.960696	2.5282	4.416344
6920	-4033.938	-4057.041	23.10341	0.6439922	30.42164	0.0622899	0.335861	0.902204	2.69965	4.593115
6930	-4014.116	-4042.302	28.18597	0.7110706	23.89156	0.0765544	0.368707	0.928903	2.62584	4.547609
6940	-4033.91	-4054.979	21.06921	1.059502	23.67395	0.148671	0.493934	1.0092	2.3482	4.84819
6950	-4033.603	-4060.397	26.7935	0.7830912	24.78542	0.0919559	0.400236	0.952157	2.55565	4.600031
6960	-4010.65	-4040.787	30.13688	0.8512826	25.75393	0.106415	0.42699	0.970211	2.49638	4.457886
6970	-4028.005	-4052.93	24.92536	0.8423075	23.01534	0.104524	0.423626	0.968022	2.50383	4.686577
6980	-4019.941	-4046.649	26.7081	0.7176918	23.69465	0.0779706	0.371759	0.931252	2.61902	4.609966
6990	-4030.478	-4056.848	26.37086	1.019481	30.45241	0.140824	0.48253	1.00315	2.37349	4.484726
7000	-4039.349	-4072.864	33.51479	0.7682503	23.14223	0.0887871	0.39403	0.947754	2.56943	4.315472
7010	-4027.851	-4065.907	38.05629	0.835135	24.4715	0.10301	0.420904	0.966234	2.50985	4.142506
7020	-4028.664	-4058.148	29.48411	0.9437792	23.82253	0.125604	0.459176	0.990022	2.4252	4.493149
7030	-4038.413	-4063.435	25.02175	0.8046945	24.27297	0.0965573	0.409017	0.958247	2.53618	4.6771
7040	-4025.478	-4051.869	26.39116	0.7960627	22.66539	0.0947207	0.405544	0.955858	2.54388	4.620965
7050	-4029.296	-4055.672	26.37614	0.7968632	27.97165	0.0948911	0.405868	0.956082	2.54316	4.556741
7060	-4028.21	-4052.845	24.63523	0.7387696	21.49114	0.0824813	0.381263	0.93843	2.59783	4.686366
7070	-4029.598	-4049.658	20.0595	1.87243	23.05219	0.277556	0.640724	1.06644	2.01528	4.897688
7080	-4028.049	-4054.445	26.3963	0.8145753	22.59258	0.0986563	0.412937	0.960913	2.52749	4.620182
7090	-4039.881	-4058.377	18.49544	1.40476	22.9694	0.210228	0.571896	1.0443	2.17357	4.966455
7100	-4032.809	-4043.803	10.99483	1.513769	20.85846	0.227442	0.590832	1.05122	2.13051	5.32665
7110	-4039.96	-4048.861	8.900966	1.059956	17.93417	0.148759	0.49406	1.00926	2.34792	5.392811
7120	-4045.718	-4061.837	16.11849	1.264165	20.51605	0.186489	0.543934	1.03294	2.23663	5.077983
7130	-4057.27	-4069.437	12.16713	1.232787	21.73555	0.180944	0.537058	1.02994	2.25206	5.263838
7140	-4028.599	-4038.914	10.31463	1.390857	21.5347	0.207959	0.569321	1.04331	2.17941	5.352108
7150	-4038.471	-4062.869	24.39799	0.8844277	20.91655	0.113357	0.439028	0.977859	2.46976	4.685534
7160	-4029.872	-4057	27.12789	0.5749913	22.82954	0.0479944	0.298082	0.868003	2.78592	4.589749
7170	-4035.721	-4062.713	26.99246	1.235811	22.25405	0.181483	0.537731	1.03024	2.25055	4.590056
7180	-4040.381	-4052.361	11.98003	0.8536914	20.67598	0.106922	0.427885	0.97079	2.4944	5.279754
7190	-4026.377	-4047.664	21.28762	1.024899	19.93671	0.141895	0.48411	1.00401	2.36999	4.809722
7200	-4029.94	-4049.12	19.17957	0.8066239	18.96906	0.0969675	0.409787	0.958774	2.53447	4.880024
7210	-4037.322	-4052.789	15.46638	1.469056	22.88322	0.220503	0.583323	1.04855	2.14762	5.09972
7220	-4051.82	-4066.948	15.12778	1.069345	21.91488	0.150579	0.496647	1.0106	2.34217	5.126397
7230	-4047.114	-4061.997	14.88306	1.324184	20.2943	0.196841	0.556412	1.03818	2.20857	5.136019
7240	-4050.217	-4058.329	8.112525	0.9638667	17.83567	0.129689	0.465615	0.993745	2.41095	5.433011
7250	-4066.178	-4057.275	-8.902519	1.74289	16.47187	0.260525	0.624556	1.06199	2.05293	6.386674
7260	-4055.731	-4059.504	3.773474	1.395674	21.42848	0.208747	0.570217	1.04366	2.17738	5.65881
7270	-4043.776	-4056.366	12.58997	1.394267	22.06684	0.208517	0.569956	1.04356	2.17797	5.240109
7280	-4027.966	-4057.3	29.3336	0.7404045	24.16549	0.0828312	0.381986	0.938968	2.59621	4.499611
7290	-4036.558	-4059.027	22.46954	0.8783327	24.0892	0.112086	0.436859	0.976502	2.47455	4.784605
7300	-4038.138	-4056.712	18.57447	1.009365	23.4714	0.138819	0.479549	1.00153	2.3801	4.956675
7310	-4031.185	-4055.054	23.86817	0.8341316	20.90287	0.102798	0.420521	0.965981	2.5107	4.710541
7320	-4037.883	-4058.562	20.67872	0.8114818	24.30458	0.0979995	0.411716	0.960086	2.5302	4.8555
7330	-4034.88	-4049.802	14.92208	1.076369	28.44974	0.151935	0.498561	1.01158	2.33792	4.946727
7340	-4015.917	-4043.322	27.40447	0.9390856	23.43864	0.124645	0.457644	0.989125	2.42859	4.58042
7350	-4042.233	-4056.115	13.88246	1.345137	21.89238	0.200378	0.560571	1.03987	2.19918	5.183453
7360	-4041.341	-4059.447	18.10562	1.080689	24.99842	0.152767	0.49973	1.01218	2.33532	4.94535
7370	-4032.127	-4053.654	21.52665	0.9177156	22.46831	0.120258	0.450541	0.984905	2.4443	4.835836
7380	-4027.368	-4046.759	19.39091	0.9292918	22.43218	0.122639	0.454416	0.987219	2.43573	4.931048
7390	-4032.752	-4057.653	24.90146	0.8718235	22.7324	0.110725	0.43452	0.975029	2.47973	4.686961
7400	-4025.218	-4047.057	21.83919	1.058499	19.37613	0.148476	0.493656	1.00905	2.34881	4.759863
7410	-4034.451	-4050.067	15.61656	0.805513	25.19135	0.0967313	0.409344	0.958471	2.53545	5.039236
7420	-4045.847	-4066.339	20.49203	0.8396824	20.28212	0.10397	0.422633	0.967372	2.50603	4.859331
7430	-4019.169	-4052.916	33.74697	0.8046449	24.90845	0.0965468	0.408997	0.958234	2.53622	4.319624
7440	-4016.525	-4054.73	38.20573	0.5808268	27.16283	0.0491792	0.301445	0.871213	2.77816	4.140809
7450	-4020.883	-4055.139	34.25627	0.589284	24.50432	0.0509056	0.306263	0.875752	2.76708	4.297946
7460	-4015.737	-4051.045	35.30778	0.7984998	25.66955	0.0952395	0.406529	0.956538	2.54169	4.25731
7470	-4026.46	-4057.164	30.70329	0.6010684	24.8397	0.0533285	0.312866	0.881863	2.75194	4.442093
7480	-4012.429	-4040.372	27.94316	0.8040646	25.46584	0.0964234	0.408765	0.958075	2.53674	4.546807
7490	-4032.366	-4050.383	18.01684	1.045285	21.5285	0.1459	0.489953	1.00712	2.35703	4.994428
7500	-4028.801	-4050.539	21.7386	0.9106361	23.89988	0.118797	0.448139	0.983456	2.44961	4.817368
