Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1532	0	-4117.914	-4100.143	-17.77093	3.515796	15.29709	0.425608	0.756603	1.0841	1.73369	6.925682
1533	1	-4105.133	-4094.316	-10.81646	4.217599	15.25619	0.465931	0.782413	1.08431	1.66735	6.469109
1534	0	-4119.127	-4099.004	-20.12212	2.74104	15.36886	0.36818	0.716101	1.0809	1.83482	7.079806
1535	1	-4123.941	-4111.624	-12.31664	2.25962	16.71425	0.322414	0.680057	1.07531	1.92222	6.594179
1536	0	-4112.995	-4102.937	-10.0575	3.450974	15.49382	0.421398	0.753791	1.08399	1.74082	6.430564
1537	1	-4120.549	-4105.839	-14.7102	4.749321	16.14861	0.491321	0.797695	1.08371	1.62727	6.739473
1538	0	-4119.801	-4110.488	-9.313613	3.47897	20.6547	0.423227	0.755016	1.08404	1.73772	6.3107
1539	1	-4098.829	-4095.839	-2.990027	2.402424	19.41574	0.337006	0.691958	1.07743	1.89361	6.040449
1540	0	-4124.227	-4116.269	-7.958073	3.576256	15.11066	0.429452	0.759151	1.08419	1.72721	6.272499
1541	1	-4116.26	-4102.124	-14.13586	3.028919	16.26757	0.391487	0.733117	1.08266	1.79274	6.704404
1542	0	-4123.929	-4104.271	-19.65842	2.207624	12.83398	0.31686	0.67542	1.07441	1.93331	6.894502
1543	1	-4106.23	-4092.602	-13.62815	3.191977	17.22133	0.403589	0.741632	1.08331	1.77147	6.66639
1544	0	-4132.563	-4107.778	-24.78533	2.366373	15.1377	0.33341	0.689062	1.07694	1.90059	7.385896
1545	1	-4118.631	-4106.979	-11.65189	3.069701	16.95084	0.394583	0.735315	1.08284	1.78726	6.553834
1546	0	-4114.022	-4098.846	-15.17576	3.136496	19.76956	0.399553	0.738816	1.08311	1.77852	6.648375
1547	1	-4111.47	-4089.77	-21.69921	3.509093	14.88284	0.425177	0.756316	1.08409	1.73442	7.17952
1548	0	-4114.513	-4105.036	-9.476695	3.226069	16.89736	0.406029	0.743324	1.08343	1.76722	6.425347
1549	1	-4099.108	-4090.584	-8.524218	4.128075	17.69822	0.461263	0.779525	1.08436	1.67485	6.367387
1550	0	-4127.813	-4116.778	-11.03518	2.666369	19.30584	0.361683	0.711205	1.08029	1.84682	6.459469
1551	1	-4107.976	-4094.697	-13.27922	2.99815	18.93749	0.389119	0.731425	1.08251	1.79695	6.59255
1552	0	-4122.698	-4108.122	-14.57651	3.101218	16.51935	0.396944	0.736982	1.08297	1.7831	6.730907
1553	1	-4109.666	-4103.862	-5.803791	3.01294	16.00997	0.39026	0.732242	1.08258	1.79492	6.182405
1554	0	-4095.498	-4091.61	-3.888983	3.599029	17.50241	0.43088	0.760092	1.08421	1.72481	6.104197
1555	1	-4103.744	-4094.676	-9.06846	2.981455	16.79159	0.387822	0.730496	1.08242	1.79926	6.400512
1556	0	-4111.387	-4101.493	-9.893797	2.728257	20.1667	0.367082	0.715278	1.0808	1.83684	6.363042
1557	1	-4095.635	-4087.11	-8.524663	3.230683	16.582	0.406356	0.74355	1.08344	1.76665	6.365551
1558	0	-4111.574	-4098.52	-13.05385	2.880104	15.18737	0.379769	0.724666	1.08186	1.81371	6.61301
1559	1	-4092.962	-4085.75	-7.211833	2.787364	17.85032	0.372112	0.719031	1.08124	1.82761	6.292077
1560	0	-4114.867	-4098.154	-16.7136	2.46061	15.68583	0.34269	0.696486	1.07817	1.88266	6.862465
1561	1	-4120.21	-4103.407	-16.80359	2.315678	16.05435	0.328254	0.684869	1.0762	1.91068	6.869406
1562	0	-4112.21	-4096.192	-16.01832	3.830637	16.22576	0.444809	0.769141	1.08439	1.70166	6.82029
1563	1	-4107.507	-4092.043	-15.46353	2.997413	13.37051	0.389062	0.731385	1.0825	1.79705	6.642204
1564	0	-4120.313	-4097.323	-22.98964	3.908338	11.06465	0.449255	0.771978	1.0844	1.69436	6.815079
1565	1	-4094.647	-4091.943	-2.704633	3.639002	18.2046	0.43336	0.761721	1.08426	1.72066	6.040139
1566	0	-4116.104	-4100.025	-16.07977	3.191414	14.57728	0.403549	0.741604	1.08331	1.77154	6.787903
1567	1	-4090.024	-4082.051	-7.972509	3.902612	17.41152	0.448931	0.771773	1.0844	1.69489	6.337846
1568	0	-4104.194	-4095.402	-8.792182	2.308345	18.11619	0.327499	0.68425	1.07609	1.91216	6.376254
1569	1	-4100.962	-4090.165	-10.79723	3.825018	16.71476	0.444484	0.768932	1.08439	1.7022	6.503276
1570	0	-4108.405	-4098.059	-10.34552	3.381803	16.38501	0.4168	0.750693	1.08385	1.74866	6.473196
1571	1	-4101.126	-4093.95	-7.176257	2.869245	15.71685	0.378887	0.724021	1.08179	1.8153	6.255908
1572	0	-4115.899	-4093.514	-22.38544	2.586779	16.92146	0.354533	0.705736	1.07955	1.86018	7.188291
1573	1	-4120.596	-4115.109	-5.487503	4.182413	16.13859	0.464111	0.78129	1.08433	1.67027	6.167967
1574	0	-4118.159	-4105.902	-12.25657	3.779144	17.67529	0.441802	0.767208	1.08437	1.70662	6.57878
1575	1	-4116.468	-4110.505	-5.963432	2.791486	16.58985	0.372459	0.719288	1.08127	1.82698	6.211283
1576	0	-4106.196	-4090.917	-15.27947	3.719446	14.37733	0.438253	0.764912	1.08433	1.71251	6.720869
1577	1	-4096.453	-4091.156	-5.297458	3.466482	17.96995	0.422413	0.754471	1.08402	1.7391	6.184328
1578	0	-4112.691	-4094.417	-18.27336	3.222333	15.60826	0.405763	0.74314	1.08341	1.76768	6.961605
1579	1	-4109.276	-4101.036	-8.240004	3.447634	15.09293	0.421178	0.753644	1.08398	1.7412	6.289991
1580	0	-4111.239	-4091.052	-20.18636	3.249679	16.01362	0.4077	0.744478	1.0835	1.76432	7.080705
1581	1	-4094.132	-4082.165	-11.96756	3.162769	18.86432	0.401475	0.74016	1.08321	1.77516	6.526176
1582	0	-4107.178	-4096.392	-10.78658	2.55015	17.17868	0.35116	0.703127	1.07918	1.86654	6.501713
1583	1	-4088.867	-4079.346	-9.521208	4.303365	14.36255	0.470289	0.785087	1.08424	1.66038	6.318977
1584	0	-4104.11	-4097.097	-7.012952	2.480359	19.95347	0.344587	0.697984	1.0784	1.87903	6.228601
1585	1	-4088.152	-4080.993	-7.159256	3.090943	17.14614	0.396177	0.736442	1.08293	1.78445	6.290383
1586	0	-4118.555	-4098.07	-20.48409	2.684335	15.33287	0.363265	0.712403	1.08044	1.84389	7.103223
1587	1	-4095.394	-4093.78	-1.614103	4.766481	19.38973	0.49208	0.798141	1.08368	1.62609	5.970046
1588	0	-4118.464	-4101.892	-16.57268	2.961042	21.30892	0.386225	0.729348	1.08232	1.80211	6.61683
1589	1	-4121.041	-4106.641	-14.39996	2.327537	16.51782	0.329471	0.685863	1.07638	1.90829	6.720226
1590	0	-4124.518	-4107.155	-17.36297	3.55678	17.29131	0.428222	0.758338	1.08416	1.72928	6.881096
1591	1	-4111.695	-4096.683	-15.01196	2.911678	19.17361	0.382312	0.726518	1.08204	1.80913	6.6723
1592	0	-4104.227	-4101.077	-3.149603	3.28359	18.50842	0.410077	0.746112	1.0836	1.76021	6.062799
1593	1	-4114.607	-4106.174	-8.432658	3.982116	16.21069	0.453377	0.774588	1.0844	1.68763	6.352397
1594	0	-4103.235	-4109.203	5.968668	2.726484	17.63708	0.366929	0.715164	1.08079	1.83712	5.546253
1595	1	-4110.151	-4100.176	-9.974293	3.946603	18.31625	0.451405	0.773342	1.08441	1.69085	6.436719
1596	0	-4115.624	-4111.885	-3.738628	2.87179	16.17024	0.379094	0.724173	1.0818	1.81493	6.06104
1597	1	-4101.915	-4095.919	-5.995238	3.444034	17.08525	0.420941	0.753485	1.08398	1.7416	6.221855
1598	0	-4106.413	-4098.69	-7.723138	4.034518	19.83636	0.456248	0.776394	1.08439	1.68296	6.268824
1599	1	-4102.664	-4097.817	-4.847284	3.114207	18.94004	0.397909	0.737662	1.08302	1.78141	6.147247
1600	0	-4123.385	-4121.38	-2.005449	4.907608	20.58483	0.498194	0.801712	1.08346	1.61663	5.959172
1601	1	-4118.905	-4098.832	-20.07284	3.119364	20.0277	0.39829	0.73793	1.08305	1.78073	6.877816
1602	0	-4102.61	-4105.521	2.910911	3.952181	20.86311	0.451716	0.773539	1.08441	1.69034	5.7141
1603	1	-4106.441	-4093.842	-12.59946	3.514791	14.47797	0.425543	0.75656	1.0841	1.7338	6.542095
1604	0	-4106.782	-4103.672	-3.109043	3.169954	19.78588	0.401997	0.740524	1.08324	1.77424	6.037574
1605	1	-4101.061	-4088.462	-12.5991	3.176375	14.21454	0.402462	0.740848	1.08326	1.77343	6.521039
1606	0	-4104.317	-4095.469	-8.848486	3.171654	16.1479	0.40212	0.74061	1.08324	1.77403	6.376469
1607	1	-4113.578	-4099.99	-13.58822	3.622903	19.14718	0.432365	0.761069	1.08424	1.72232	6.599288
1608	0	-4099.947	-4090.582	-9.365003	3.963205	16.51743	0.452329	0.773927	1.08441	1.68934	6.415402
1609	1	-4115.52	-4104.813	-10.70711	2.443726	16.08319	0.341056	0.69519	1.07796	1.8858	6.49028
1610	0	-4107.319	-4096.834	-10.48503	2.897826	18.13614	0.3812	0.725709	1.08196	1.81113	6.469218
1611	1	-4119.424	-4098.984	-20.44026	3.616517	13.88278	0.431969	0.760808	1.08423	1.72299	7.054241
1612	0	-4104.81	-4093.102	-11.708	3.63678	16.66138	0.433223	0.761631	1.08426	1.72089	6.557721
1613	1	-4114.413	-4093.697	-20.71604	2.846189	13.88828	0.377001	0.72264	1.08164	1.81872	7.074448
1614	0	-4108.847	-4100.542	-8.304469	3.513977	19.75303	0.425491	0.756525	1.0841	1.73389	6.301461
1615	1	-4115.75	-4096.983	-18.76713	2.580713	15.74173	0.353978	0.705308	1.07949	1.86123	6.993373
1616	0	-4118.132	-4103.791	-14.34045	2.719097	15.21027	0.366292	0.714685	1.08073	1.8383	6.698534
1617	1	-4095.366	-4084.775	-10.59157	2.523696	15.66524	0.348692	0.701205	1.07889	1.87121	6.47147
1618	0	-4117.435	-4098.553	-18.88213	3.211067	16.06663	0.404959	0.742583	1.08338	1.76908	6.99875
1619	1	-4106.14	-4093.828	-12.3118	2.851298	16.4851	0.377421	0.722948	1.08168	1.81796	6.593701
1620	0	-4113.654	-4095.962	-17.69203	3.26259	14.19904	0.408609	0.745103	1.08354	1.76275	6.878375
1621	1	-4094.59	-4090.173	-4.417121	4.689851	16.71896	0.488663	0.796128	1.0838	1.63141	6.121681
1622	0	-4114.301	-4099.045	-15.25637	3.166113	15.98655	0.401718	0.740329	1.08322	1.77473	6.77269
1623	1	-4089.664	-4085.414	-4.249935	3.142623	18.60017	0.400003	0.739131	1.08314	1.77773	6.121105
1624	0	-4096.725	-4086.625	-10.09982	3.280657	17.33587	0.409872	0.745972	1.08359	1.76057	6.460705
1625	1	-4099.515	-4089.465	-10.05056	3.338848	16.20855	0.413888	0.748717	1.08374	1.75365	6.452159
1626	0	-4124.253	-4104.806	-19.44775	2.669135	18.07548	0.361927	0.711391	1.08031	1.84637	6.966505
1627	1	-4122.524	-4110.638	-11.88643	2.813665	15.49233	0.374313	0.72066	1.08143	1.8236	6.548554
1628	0	-4113.388	-4102.201	-11.18719	3.330884	17.55246	0.413343	0.748345	1.08372	1.75459	6.520398
1629	1	-4112.245	-4101.952	-10.29295	5.246214	16.56422	0.511993	0.80963	1.08285	1.59553	6.472034
1630	0	-4114.24	-4102.357	-11.88302	2.587213	14.56206	0.354572	0.705767	1.07955	1.86011	6.498903
1631	1	-4116.226	-4106.251	-9.974481	3.876753	15.32478	0.447461	0.770836	1.0844	1.6973	6.417395
1632	0	-4095.102	-4092.912	-2.190153	3.35579	20.0842	0.415042	0.749501	1.08379	1.75167	5.983369
1633	1	-4091.663	-4095.416	3.752515	3.291321	18.85522	0.410615	0.746481	1.08362	1.75929	5.692805
1634	0	-4122.229	-4104.903	-17.32628	3.800208	12.94556	0.443038	0.768004	1.08438	1.70458	6.728766
1635	1	-4114.141	-4108.82	-5.320379	3.606632	14.71153	0.431354	0.760404	1.08422	1.72402	6.063192
1636	0	-4116.947	-4105.506	-11.44092	2.573114	17.81897	0.353281	0.70477	1.07941	1.86254	6.529688
1637	1	-4099.081	-4098.593	-0.4882545	3.55168	19.82991	0.427899	0.758124	1.08415	1.72982	5.904227
1638	0	-4092.502	-4077.878	-14.62389	3.041875	14.78037	0.392476	0.73382	1.08272	1.79099	6.699163
1639	1	-4100.641	-4095.902	-4.738752	2.446027	19.67847	0.341279	0.695367	1.07799	1.88537	6.123179
1640	0	-4100.355	-4092.771	-7.584614	2.340994	16.08165	0.330844	0.686981	1.07658	1.9056	6.296083
1641	1	-4119.879	-4099.801	-20.07743	2.181637	14.19992	0.314034	0.673036	1.07393	1.939	7.046416
1642	0	-4113.207	-4100.329	-12.87738	3.148712	18.99371	0.400449	0.739443	1.08316	1.77695	6.568923
1643	1	-4126.639	-4104.039	-22.60032	3.039932	12.31539	0.392328	0.733715	1.08271	1.79125	7.053666
1644	0	-4116.622	-4104.328	-12.29413	3.706464	18.44255	0.437472	0.764405	1.08432	1.7138	6.559161
1645	1	-4112.428	-4104.986	-7.442603	4.516938	18.11131	0.480687	0.791381	1.08402	1.64391	6.301829
1646	0	-4107.067	-4099.573	-7.494619	2.483879	18.74823	0.344923	0.698249	1.07844	1.87839	6.292039
1647	1	-4093.87	-4097.52	3.650006	4.286724	17.65409	0.469452	0.784575	1.08426	1.66172	5.678225
1648	0	-4105.506	-4101.204	-4.302186	4.515214	16.76809	0.480605	0.791332	1.08403	1.64404	6.116078
1649	1	-4111.005	-4101.973	-9.03159	3.435899	17.14279	0.420405	0.753124	1.08396	1.74251	6.399583
1650	0	-4113.695	-4101.145	-12.54938	2.651856	15.01181	0.360397	0.710228	1.08016	1.84922	6.571561
1651	1	-4101.496	-4109.643	8.147229	3.62393	19.39079	0.432429	0.76111	1.08424	1.72222	5.466627
1652	0	-4100.528	-4094.078	-6.449888	2.787485	18.35586	0.372123	0.719039	1.08124	1.82759	6.243692
1653	1	-4126.961	-4117.347	-9.614459	2.668215	21.2243	0.361846	0.711329	1.0803	1.84652	6.294982
1654	0	-4104.744	-4098.953	-5.79021	2.879475	16.47524	0.379718	0.724629	1.08185	1.8138	6.197821
1655	1	-4106.262	-4106.544	0.2818714	3.286646	20.11346	0.41029	0.746258	1.08361	1.75985	5.859649
1656	0	-4099.78	-4091.215	-8.565139	3.355274	16.75177	0.415007	0.749477	1.08378	1.75173	6.37014
1657	1	-4106.914	-4100.349	-6.565074	4.590435	17.84399	0.484123	0.793435	1.08393	1.63851	6.255889
1658	0	-4090.059	-4088.205	-1.853527	4.414016	20.9741	0.475755	0.78841	1.08414	1.6517	5.938548
1659	1	-4112.814	-4105.179	-7.635096	3.096412	19.12072	0.396586	0.73673	1.08295	1.78373	6.28918
1660	0	-4088.993	-4080.72	-8.272415	2.499137	17.66141	0.346375	0.69939	1.07862	1.87562	6.353496
1661	1	-4095.604	-4086.57	-9.033957	2.557041	17.68751	0.351799	0.703622	1.07925	1.86533	6.396315
1662	0	-4106.674	-4100.796	-5.878282	1.946048	17.80044	0.286748	0.649151	1.06858	1.99552	6.217589
1663	1	-4108.767	-4096.672	-12.09491	2.884313	21.93253	0.380109	0.724915	1.08188	1.81309	6.367461
1664	0	-4103.658	-4092.88	-10.77748	2.797426	19.50512	0.372957	0.719657	1.08131	1.82607	6.437713
1665	1	-4104.72	-4089.183	-15.53655	2.435139	15.16583	0.34022	0.694525	1.07785	1.8874	6.775815
1666	0	-4094.865	-4094.248	-0.6176518	2.781906	18.41762	0.371653	0.71869	1.0812	1.82845	5.926027
1667	1	-4105.629	-4104.095	-1.534348	2.614801	17.51288	0.357077	0.707693	1.07982	1.85541	5.969835
1668	0	-4134.679	-4121.477	-13.20185	2.495642	15.97686	0.346043	0.69913	1.07858	1.87625	6.644038
1669	1	-4122.148	-4110.652	-11.49669	3.221924	15.6268	0.405734	0.743119	1.08341	1.76773	6.528035
1670	0	-4104.329	-4100.737	-3.592103	3.477431	16.07514	0.423127	0.754949	1.08404	1.73789	6.047502
1671	1	-4101.607	-4087.476	-14.13126	2.916028	18.38482	0.38266	0.72677	1.08207	1.8085	6.661042
1672	0	-4107.011	-4103.875	-3.13548	3.684589	16.75073	0.436149	0.763543	1.0843	1.71601	6.045985
1673	1	-4102.553	-4095.612	-6.941363	4.708481	17.76302	0.4895	0.796623	1.08377	1.63011	6.277569
1674	0	-4116.352	-4101.379	-14.97339	2.326358	14.28869	0.32935	0.685765	1.07636	1.90853	6.693474
1675	1	-4122.03	-4100.884	-21.14526	2.967673	16.38645	0.386745	0.729722	1.08235	1.80118	7.132281
1676	0	-4119.16	-4110.99	-8.170294	3.315877	15.93153	0.412313	0.747642	1.08369	1.75636	6.327534
1677	1	-4122.053	-4101.203	-20.85058	2.904864	13.80679	0.381765	0.726121	1.082	1.81011	7.078963
1678	0	-4109.286	-4094.44	-14.84613	3.717755	16.57389	0.438152	0.764846	1.08433	1.71267	6.74684
1679	1	-4110.174	-4096.042	-14.13192	3.373708	15.45457	0.416255	0.750324	1.08383	1.74959	6.692496
1680	0	-4111.011	-4096.478	-14.53344	3.811308	19.61483	0.443686	0.76842	1.08438	1.70351	6.624385
1681	1	-4109.835	-4094.28	-15.55546	3.884046	19.61022	0.447877	0.771101	1.0844	1.69662	6.676752
1682	0	-4107.376	-4091.107	-16.26896	2.676602	14.53952	0.362585	0.711889	1.08038	1.84515	6.798905
1683	1	-4094.678	-4089.655	-5.02318	2.885495	14.77374	0.380205	0.724984	1.08189	1.81292	6.048978
1684	0	-4119.915	-4106.357	-13.55791	3.06894	19.63031	0.394526	0.735275	1.08284	1.78736	6.573849
1685	1	-4114.301	-4110.653	-3.647902	4.324235	17.12028	0.471333	0.785725	1.08423	1.65872	6.085125
1686	0	-4116.947	-4100.058	-16.88926	2.681134	16.89978	0.362984	0.712191	1.08041	1.84441	6.863975
1687	1	-4109.723	-4108.264	-1.458538	3.680721	19.05544	0.435914	0.76339	1.0843	1.7164	5.966994
1688	0	-4104.464	-4094.875	-9.589516	2.854766	18.7837	0.377705	0.723156	1.0817	1.81744	6.402678
1689	1	-4105.297	-4096.927	-8.369493	3.90579	20.02812	0.449111	0.771887	1.0844	1.6946	6.293441
1690	0	-4103.687	-4088.222	-15.4653	2.924045	15.88906	0.383299	0.727234	1.08211	1.80735	6.78512
1691	1	-4108.139	-4097.092	-11.04675	4.43366	15.4169	0.476707	0.788986	1.08412	1.65019	6.491333
1692	0	-4098.946	-4087.941	-11.00475	3.316975	19.355	0.412389	0.747694	1.08369	1.75623	6.45583
1693	1	-4109.649	-4095.366	-14.28217	2.316774	16.68379	0.328367	0.684961	1.07622	1.91046	6.71204
1694	0	-4099.362	-4095.686	-3.676074	4.177393	16.37204	0.463849	0.781128	1.08433	1.67069	6.065649
1695	1	-4112.194	-4097.128	-15.06563	3.20922	17.30699	0.404827	0.742491	1.08337	1.76931	6.747858
1696	0	-4102.225	-4095.14	-7.08506	2.689363	18.9496	0.363705	0.712736	1.08048	1.84307	6.265145
1697	1	-4107.567	-4108.824	1.25604	2.867866	19.5601	0.378774	0.723939	1.08178	1.81551	5.820109
1698	0	-4103.186	-4094.354	-8.83206	2.959571	15.34764	0.38611	0.729265	1.08231	1.80232	6.344077
1699	1	-4112.446	-4097.851	-14.59513	3.437885	17.27641	0.420536	0.753212	1.08396	1.74229	6.721355
1700	0	-4098.521	-4089.071	-9.449847	3.754925	13.91377	0.440371	0.766284	1.08435	1.70899	6.266298
1701	1	-4093.084	-4099.464	6.380594	3.083713	22.21085	0.395636	0.73606	1.0829	1.7854	5.517496
1702	0	-4122.758	-4106.188	-16.56996	2.496602	17.79233	0.346134	0.699202	1.07859	1.87608	6.818535
1703	1	-4107.77	-4102.12	-5.649784	2.514818	13.76297	0.347857	0.700552	1.07879	1.8728	5.971568
1704	0	-4090.92	-4089.063	-1.857129	2.78457	16.91631	0.371877	0.718857	1.08122	1.82804	5.974986
1705	1	-4102.704	-4096.432	-6.271561	2.941631	15.31479	0.384695	0.728244	1.08221	1.80485	6.175112
1706	0	-4097.4	-4090.344	-7.056748	2.727576	17.67184	0.367023	0.715234	1.08079	1.83695	6.284612
1707	1	-4114.476	-4100.394	-14.08156	3.11201	18.1468	0.397746	0.737547	1.08302	1.78169	6.667151
1708	0	-4112.772	-4094.909	-17.86296	2.691016	16.68487	0.36385	0.712846	1.0805	1.84281	6.926644
1709	1	-4112.593	-4101.19	-11.40356	3.024476	16.8212	0.391147	0.732874	1.08263	1.79334	6.539548
1710	0	-4102.603	-4091.211	-11.3913	3.284209	19.58359	0.41012	0.746141	1.0836	1.76014	6.465626
1711	1	-4105.897	-4097.316	-8.581434	3.232303	19.86061	0.406471	0.74363	1.08345	1.76645	6.311092
1712	0	-4119.849	-4103.729	-16.11982	2.716275	17.44708	0.366047	0.714502	1.0807	1.83875	6.804707
1713	1	-4101.765	-4093.486	-8.279408	2.618791	16.824	0.357437	0.707968	1.07986	1.85474	6.353848
1714	0	-4127.638	-4117.285	-10.35323	3.790169	17.08002	0.44245	0.767625	1.08437	1.70555	6.476947
1715	1	-4106.406	-4093.36	-13.04566	4.41367	15.78695	0.475738	0.7884	1.08414	1.65172	6.630883
1716	0	-4118.377	-4105.249	-13.12827	3.822179	17.86401	0.444319	0.768826	1.08438	1.70247	6.623145
1717	1	-4103.015	-4100.627	-2.387669	3.302177	18.80697	0.411367	0.746996	1.08365	1.75799	6.019013
1718	0	-4114.571	-4103.523	-11.04808	3.329162	18.69955	0.413225	0.748265	1.08372	1.75479	6.483258
1719	1	-4116.08	-4108.864	-7.216073	3.358187	18.70283	0.415204	0.749611	1.08379	1.75139	6.278257
1720	0	-4117.801	-4106.556	-11.2455	3.920103	15.04968	0.449919	0.7724	1.08441	1.69328	6.486801
1721	1	-4118.282	-4107.965	-10.31695	3.388308	17.009	0.417237	0.750989	1.08386	1.74791	6.475011
1722	0	-4121.795	-4105.373	-16.42246	3.44658	16.81531	0.421109	0.753597	1.08398	1.74131	6.838027
1723	1	-4102.371	-4098.424	-3.947472	3.023196	19.07699	0.391048	0.732804	1.08263	1.79352	6.09719
1724	0	-4133.016	-4107.453	-25.56297	3.648453	13.32658	0.433942	0.762102	1.08427	1.71969	7.394695
1725	1	-4106.262	-4101.859	-4.402425	2.934472	18.28866	0.384128	0.727834	1.08217	1.80587	6.132755
1726	0	-4118.113	-4103.479	-14.63451	2.677975	17.16239	0.362706	0.711981	1.08039	1.84493	6.726035
1727	1	-4110.396	-4101.284	-9.11191	3.331071	17.27097	0.413356	0.748354	1.08373	1.75456	6.403993
1728	0	-4105.844	-4097.2	-8.644454	3.035064	13.82226	0.391956	0.733451	1.08268	1.79191	6.196894
1729	1	-4119.205	-4110.257	-8.947576	2.900581	18.40557	0.381421	0.72587	1.08198	1.81073	6.378596
1730	0	-4097.593	-4096.547	-1.045436	2.878396	19.15497	0.37963	0.724565	1.08185	1.81396	5.944116
1731	1	-4108.54	-4093.878	-14.66136	3.016497	15.25032	0.390534	0.732437	1.0826	1.79443	6.720944
1732	0	-4107.972	-4097.653	-10.31912	3.194596	17.46377	0.403777	0.741763	1.08332	1.77114	6.472043
1733	1	-4117.844	-4106.991	-10.85276	3.046938	18.03449	0.392861	0.734094	1.08274	1.79031	6.491982
1734	0	-4108.552	-4100.168	-8.383595	3.405658	15.80979	0.418398	0.751773	1.0839	1.74593	6.336463
1735	1	-4103.14	-4094.847	-8.293369	3.372847	16.87844	0.416196	0.750284	1.08383	1.74969	6.355165
1736	0	-4095.484	-4084.038	-11.44518	3.125446	16.85472	0.39874	0.738245	1.08307	1.77995	6.54196
1737	1	-4104.402	-4104.431	0.02917375	2.842005	20.28024	0.376657	0.722387	1.08162	1.81934	5.868288
1738	0	-4098.673	-4095.978	-2.695206	3.267431	17.04018	0.408948	0.745337	1.08355	1.76216	6.027662
1739	1	-4124.324	-4101.31	-23.01422	2.704798	12.85241	0.365052	0.713752	1.08061	1.84058	7.158049
1740	0	-4117.093	-4096.109	-20.98402	2.414606	14.03226	0.338208	0.69292	1.07759	1.89128	7.101958
1741	1	-4106.096	-4100.699	-5.396972	2.994116	17.4048	0.388806	0.731202	1.08249	1.79751	6.189885
1742	0	-4105.512	-4090.114	-15.39784	2.599613	17.15298	0.355702	0.706636	1.07967	1.85799	6.770723
1743	1	-4104.704	-4093.405	-11.29941	2.835982	18.22292	0.376161	0.722022	1.08158	1.82024	6.511749
1744	0	-4118.221	-4100.595	-17.62585	3.158125	15.34824	0.401136	0.739923	1.08319	1.77575	6.91706
1745	1	-4114.159	-4104.353	-9.805761	3.930991	19.495	0.450531	0.772788	1.08441	1.69228	6.388305
1746	0	-4105.374	-4096.214	-9.160782	2.565357	17.53853	0.352567	0.704218	1.07933	1.86388	6.40508
1747	1	-4112.441	-4101.847	-10.59393	2.384242	19.73666	0.3352	0.690506	1.07719	1.89711	6.418107
1748	0	-4087.896	-4087.46	-0.4361706	2.632596	18.44227	0.358678	0.708917	1.07999	1.85242	5.916193
1749	1	-4097.88	-4090.188	-7.691888	2.815302	18.85753	0.374449	0.72076	1.08144	1.82335	6.299705
1750	0	-4094.293	-4087.354	-6.938094	3.195143	14.35698	0.403817	0.741791	1.08332	1.77107	6.138533
1751	1	-4115.27	-4100.46	-14.81028	3.773938	18.41584	0.441495	0.76701	1.08436	1.70713	6.696701
1752	0	-4120.251	-4109.857	-10.39467	2.406533	19.03013	0.337412	0.692283	1.07748	1.89282	6.436882
1753	1	-4093.605	-4095.583	1.978066	2.716165	18.15829	0.366038	0.714494	1.0807	1.83876	5.78232
1754	0	-4108.744	-4094.803	-13.94102	3.155059	16.55214	0.400913	0.739767	1.08318	1.77614	6.692321
1755	1	-4104.192	-4098.192	-6.000148	3.328483	19.00855	0.413179	0.748233	1.08372	1.75487	6.206485
1756	0	-4109.067	-4100.318	-8.749332	2.531792	17.29434	0.34945	0.701796	1.07898	1.86977	6.382939
1757	1	-4101.466	-4096.809	-4.656657	3.875854	18.20049	0.44741	0.770804	1.0844	1.69739	6.147397
1758	0	-4114.732	-4104.299	-10.43269	3.767196	14.6553	0.441097	0.766753	1.08436	1.70779	6.406533
1759	1	-4103.524	-4095.228	-8.295727	2.899751	19.20614	0.381355	0.725822	1.08197	1.81085	6.320942
1760	0	-4114.988	-4106.734	-8.254581	2.84723	17.37396	0.377087	0.722703	1.08165	1.81856	6.354169
1761	1	-4118.8	-4105.891	-12.90893	3.288756	17.1635	0.410436	0.746358	1.08361	1.75959	6.625475
1762	0	-4107.366	-4101.87	-5.496556	3.799688	19.7627	0.443008	0.767984	1.08438	1.70463	6.158996
1763	1	-4133.302	-4119.855	-13.44687	3.172096	18.84037	0.402152	0.740632	1.08324	1.77397	6.605625
1764	0	-4108.044	-4097	-11.0441	2.816654	14.41798	0.374561	0.720843	1.08145	1.82315	6.429729
1765	1	-4126.872	-4109.596	-17.27568	2.945457	15.29202	0.384998	0.728463	1.08223	1.80431	6.893209
1766	0	-4111.679	-4102.287	-9.391506	3.580851	17.0202	0.429741	0.759341	1.08419	1.72673	6.420616
1767	1	-4096.255	-4088.462	-7.792946	2.881345	16.00363	0.379869	0.724739	1.08186	1.81353	6.306431
1768	0	-4112.882	-4095.341	-17.54121	3.347156	13.2495	0.414455	0.749102	1.08377	1.75268	6.783967
1769	1	-4104.939	-4092.984	-11.95451	2.887518	20.18033	0.380368	0.725104	1.0819	1.81263	6.464507
1770	0	-4103.136	-4090.177	-12.95921	2.832559	14.70431	0.375879	0.721815	1.08155	1.82075	6.581991
1771	1	-4109.781	-4088.845	-20.93594	2.509473	14.58338	0.347353	0.700157	1.07873	1.87376	7.121215
